,screen_size,screen_resolution,cpu_speed,ram,memory,weight,price,ppi,brand_acer,brand_apple,brand_asus,brand_dell,brand_hp,brand_lenovo,cpu_amd_3,cpu_amd_5,cpu_amd_7,cpu_amd_9,cpu_amd_athlon,cpu_amd_r_series,cpu_apple,cpu_intel_celeron,cpu_intel_i3,cpu_intel_i5,cpu_intel_i7,cpu_intel_i9,cpu_intel_pentium,cpu_mediatek_mt8183,cpu_other,gpu_amd,gpu_apple,gpu_intel,gpu_nvidia,gpu_other,gpu_description_dedicated,gpu_description_integrated,OpSys_mac_os,OpSys_windows,color_black,color_blue,color_gold,color_grey,color_other,color_silver,color_white
115,14.0,2073600,4.2,8.0,512.0,3.1,666.99,157.3505121487356,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
116,15.6,2073600,2.1,12.0,256.0,3.97,449.0,141.21199808219862,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
117,14.0,2073600,1.1,4.0,64.0,3.31,233.96,157.3505121487356,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
118,15.6,2073600,2.8,8.0,512.0,3.92,499.99,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
119,15.6,3686400,3.2,32.0,1024.0,5.51,1179.99,188.28266410959816,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
120,15.6,2073600,2.8,4.0,64.0,2.76,249.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
121,15.6,2073600,4.3,8.0,1024.0,3.92,599.99,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
122,15.6,2073600,3.0,8.0,256.0,3.74,363.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
123,15.6,2073600,3.3,4.0,64.0,3.53,384.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
124,14.0,2073600,2.6,4.0,64.0,3.7,190.99,157.3505121487356,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
125,15.6,2073600,4.1,8.0,512.0,4.19,374.95,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
126,15.6,2073600,3.0,32.0,1024.0,5.4,589.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
127,15.6,2073600,2.8,4.0,64.0,3.59,279.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
128,17.3,2073600,3.1,32.0,1024.0,6.61,999.0,127.33567457123112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
129,16.0,4096000,4.7,8.0,512.0,5.95,949.99,188.67962264113208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
130,13.3,2073600,2.4,4.0,64.0,2.65,279.0,165.6321180513006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
131,17.3,2073600,2.9,64.0,4096.0,6.61,2049.0,127.33567457123112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
132,15.6,1049088,2.7,16.0,512.0,4.85,719.99,100.45466986113652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
133,14.0,2073600,1.1,4.0,64.0,3.31,249.0,157.3505121487356,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
134,14.0,2073600,4.6,16.0,512.0,2.16,899.97,157.3505121487356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
135,13.3,2073600,2.4,4.0,64.0,2.25,289.99,165.6321180513006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
136,11.6,1049088,1.1,4.0,32.0,2.35,119.0,135.0942111925629,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
137,14.0,2073600,2.6,4.0,64.0,3.31,239.99,157.3505121487356,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
138,11.6,1049088,2.0,4.0,64.0,2.0,221.98,135.0942111925629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
139,17.3,2073600,4.2,8.0,512.0,4.7,699.0,127.33567457123112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
140,17.3,2073600,2.5,32.0,2048.0,6.6,1119.99,127.33567457123112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
141,15.6,3686400,4.7,32.0,1024.0,29.0,1129.9,188.28266410959816,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
142,14.0,2073600,4.3,8.0,128.0,3.09,443.99,157.3505121487356,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
143,15.6,2073600,4.3,8.0,1024.0,3.92,559.99,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
144,15.6,2073600,3.9,4.0,128.0,3.97,349.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
145,14.0,2073600,2.6,4.0,64.0,3.3,219.0,157.3505121487356,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
146,15.6,2073600,2.6,4.0,128.0,4.2,329.0,141.21199808219862,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
147,17.3,3686400,5.1,64.0,1024.0,6.61,1699.99,169.78089942830815,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
148,15.6,2073600,2.7,64.0,1024.0,4.85,879.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
149,11.6,1049088,2.0,4.0,64.0,2.31,245.0,135.0942111925629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
150,15.6,2073600,4.1,8.0,256.0,4.19,347.95,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
151,16.0,4096000,4.7,32.0,2048.0,5.29,1549.99,188.67962264113208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
152,15.6,2073600,3.0,8.0,256.0,3.64,369.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
153,15.6,2073600,4.5,8.0,512.0,8.53,779.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
154,15.6,3584000,4.7,64.0,2048.0,5.51,1629.99,187.03893563935264,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
155,11.6,1049088,2.0,4.0,32.0,0.19,84.95,135.0942111925629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
156,17.3,1440000,4.1,12.0,512.0,5.73,569.0,106.11306214269258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
157,15.6,2073600,4.3,8.0,1024.0,3.92,599.99,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
158,14.0,2304000,4.6,16.0,512.0,3.75,849.99,161.72539083525606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
159,14.0,2304000,4.6,8.0,512.0,3.02,739.0,161.72539083525606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
160,15.6,2073600,2.8,8.0,256.0,3.92,489.99,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
161,15.6,2073600,2.9,16.0,1024.0,3.97,789.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
162,15.6,2073600,4.5,16.0,256.0,5.07,1118.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
163,15.6,2073600,3.0,16.0,512.0,3.92,559.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
164,15.6,2073600,2.4,16.0,512.0,5.06,899.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
165,17.3,2073600,2.3,32.0,1024.0,7.0,1159.0,127.33567457123112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
166,17.3,2073600,3.8,64.0,4096.0,6.61,1599.99,127.33567457123112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
167,15.6,2073600,2.3,32.0,1024.0,4.84,1039.99,141.21199808219862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
168,15.6,2073600,3.0,12.0,512.0,6.0,389.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
169,15.6,2073600,4.1,32.0,1024.0,3.75,489.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
170,15.6,2073600,1.8,40.0,4096.0,3.88,1319.99,141.21199808219862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
171,15.6,2073600,4.5,16.0,512.0,4.85,679.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
172,15.6,2073600,3.1,64.0,2048.0,3.92,1169.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
173,14.0,2073600,5.0,16.0,512.0,3.81,1286.0,157.3505121487356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
174,15.6,3686400,4.7,16.0,1024.0,5.51,1183.0,188.28266410959816,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
175,15.6,2073600,4.3,8.0,1024.0,3.97,479.0,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
176,14.0,2073600,4.1,8.0,512.0,2.65,629.96,157.3505121487356,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
177,13.3,2073600,2.5,4.0,64.0,3.28,159.98,165.6321180513006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
178,17.3,2073600,4.5,16.0,1024.0,9.78,899.99,127.33567457123112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
179,15.6,2073600,5.0,16.0,1024.0,3.92,789.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
180,15.6,2073600,2.6,16.0,256.0,3.97,569.0,141.21199808219862,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
181,15.6,3686400,3.2,64.0,2048.0,4.42,1399.0,188.28266410959816,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
182,15.6,2073600,1.1,8.0,256.0,1.0,474.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
183,17.3,2073600,3.1,64.0,2048.0,6.61,1199.0,127.33567457123112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
184,11.6,1049088,2.0,4.0,32.0,2.98,209.0,135.0942111925629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
185,15.6,2073600,4.7,16.0,512.0,3.97,999.5,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
186,17.3,3686400,5.1,64.0,2048.0,6.61,1799.99,169.78089942830815,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
187,15.6,2073600,4.5,16.0,1024.0,7.0,799.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
188,15.6,1049088,1.1,4.0,32.0,4.19,218.0,100.45466986113652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
189,15.6,2073600,4.3,8.0,256.0,3.97,469.0,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
190,15.6,1049088,1.5,4.0,16.0,4.85,87.68,100.45466986113652,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
191,16.0,4096000,4.7,32.0,1024.0,5.29,1429.99,188.67962264113208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
192,15.6,2073600,2.7,64.0,1024.0,4.85,1177.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
193,15.6,2073600,4.5,40.0,2048.0,3.96,899.99,141.21199808219862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
194,13.3,2073600,1.8,6.0,64.0,3.28,299.99,165.6321180513006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
195,13.5,8294400,3.5,8.0,256.0,3.0,839.0,326.35661778997013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
196,14.0,2304000,3.8,8.0,128.0,3.4,414.36,161.72539083525606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
197,17.0,2073600,4.6,8.0,512.0,4.61,699.99,129.58277471072344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
198,15.6,2073600,4.0,8.0,256.0,3.88,455.0,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
199,17.3,2073600,2.8,4.0,128.0,4.85,248.0,127.33567457123112,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
200,15.6,2073600,3.3,64.0,2048.0,5.51,1009.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
201,15.6,2073600,1.1,16.0,256.0,4.19,339.98,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
202,15.6,2073600,4.3,8.0,512.0,3.88,545.0,141.21199808219862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
203,15.6,2073600,4.3,8.0,256.0,5.1,399.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
204,15.6,2073600,3.0,20.0,1024.0,3.64,389.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
205,15.6,2073600,1.1,4.0,64.0,2.76,228.58,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
206,17.3,3686400,3.8,64.0,2048.0,7.18,1499.0,169.78089942830815,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
207,14.0,2073600,4.4,16.0,512.0,2.76,569.0,157.3505121487356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
208,15.6,2073600,3.5,4.0,128.0,4.0,339.0,141.21199808219862,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
209,15.6,2073600,4.5,16.0,512.0,4.85,749.97,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
210,14.0,1049088,3.3,8.0,128.0,3.42,368.34,111.93520355955212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
211,15.6,2073600,3.5,36.0,1024.0,3.99,549.99,141.21199808219862,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
212,17.3,2073600,4.7,16.0,512.0,4.72,699.99,127.33567457123112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
213,15.6,2073600,4.3,8.0,512.0,3.92,498.99,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
214,15.6,3686400,3.2,16.0,1024.0,8.0,1029.19,188.28266410959816,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
215,14.0,2073600,4.2,8.0,512.0,3.3,649.0,157.3505121487356,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
216,14.0,2073600,1.9,16.0,512.0,3.31,799.0,157.3505121487356,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
217,16.0,8294400,2.7,16.0,2048.0,2.58,1219.99,275.3633962602873,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
218,15.6,2073600,4.0,8.0,256.0,3.99,467.0,141.21199808219862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
219,15.6,2073600,4.1,4.0,128.0,4.19,301.0,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
220,15.6,2073600,4.6,16.0,512.0,5.51,1123.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
221,15.6,2073600,1.7,8.0,256.0,3.75,349.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
222,15.6,2073600,2.3,64.0,2048.0,5.73,1499.99,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
223,14.5,5184000,5.0,16.0,1024.0,3.42,1349.99,234.2229798303709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
224,11.6,1049088,2.4,4.0,32.0,2.8,214.98,135.0942111925629,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
225,15.6,2073600,2.8,16.0,512.0,3.92,589.99,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
226,15.6,3686400,2.7,64.0,2048.0,5.51,1986.9,188.28266410959816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
227,15.6,1049088,1.1,4.0,64.0,3.6,139.99,100.45466986113652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
228,15.6,2073600,2.8,8.0,1024.0,3.92,499.99,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
229,14.0,2304000,2.3,16.0,512.0,8.53,979.0,161.72539083525606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
230,16.0,4096000,2.3,16.0,1024.0,5.29,1520.0,188.67962264113208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
231,16.0,8294400,2.7,16.0,2048.0,2.58,1169.99,275.3633962602873,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
232,16.0,8294400,2.7,16.0,1024.0,2.57,1082.99,275.3633962602873,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
233,15.6,2073600,2.1,16.0,1024.0,3.88,589.0,141.21199808219862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
234,15.6,2073600,4.1,4.0,128.0,4.19,297.8,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
235,15.6,2073600,2.8,4.0,64.0,3.59,239.98,141.21199808219862,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
