brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Dell,Latitude 5540,14 Inches,1920 x 1080 pixels,core_i7_family,5.2 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,6.39 pounds,,,,"$1,559.00 ",https://www.amazon.com/Dell-Latitude-5410-Laptop-i7-10610U/dp/B08MKYD4GR/ref=sr_1_139
Dell,Inspiron 16 5620,16 Inches,1920 x 1200 pixels,apple_ci5,4.5 GHz,16 GB,512 GB,Intel UHD Graphics,Integrated,Windows 11 Pro,4.12 pounds,Silver,,,$689.00 ,https://www.amazon.com/Dell-Inspiron-Business-Display-i5-1235U/dp/B0CGKM4TC7/ref=sr_1_58
Dell,Inspiron 3000,15.6 Inches,1920x1080,core_i7,3.49 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.65 pounds,Carbon Black,3 ratings,3.5,$799.99 ,https://www.amazon.com/Dell-Inspiron-3520-i7-1255U-Anti-Glare/dp/B0CC8TZ7S6/ref=sr_1_140
Dell,Dell Latitude 7410 Laptop,14 Inches,1920 x 1080 pixels,core_i7,1.8 GHz,16 GB,512 GB,Intel,Integrated,Windows 10 Pro,4.44 pounds,7410-i7-10th,,,$440.00 ,https://www.amazon.com/Dell-Latitude-7410-1920x1080-Laptop/dp/B0CG5X9V65/ref=sr_1_138
Dell,Inspiron 15 3520,15.6 Inches,3840 x 2400,core_i7_family,4.7 GHz,64 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.65 pounds,Black,3 ratings,5,$839.99 ,https://www.amazon.com/Dell-Inspiron-16-Touchscreen-i7-1260P/dp/B0BLK8QSSW/ref=sr_1_141
DELL,Inspiron,15.6 Inches,1920 x 1080 pixels,ryzen_5,2.1 GHz,32 GB,1000 GB,AMD,Integrated,Windows 11,3.71 pounds,Black,,,$599.99 ,https://www.amazon.com/DELL-Inspiron-15-3525-Business/dp/B0CKSB5MS6/ref=sr_1_137
Dell,Inspiron 7620,16 Inches,1920 x 1200 pixels,core_i7_family,4.7 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,4.62 pounds,Silver,5 ratings,4.7,"$1,249.99 ",https://www.amazon.com/Dell-Inspiron-7620-Touchscreen-Rechargeable/dp/B0C1RG3R3V/ref=sr_1_133
Dell,Dell Latitude,14 Inches,1366x768,core_i5_6200u,2.3 GHz,8 GB,256 GB,Intel HD Graphics 520,Integrated,Windows 10 Pro,2.11 ounces,Black,377 ratings,4.1,$159.99 ,https://www.amazon.com/Dell-Latitude-i5-6200U-Certified-Refurbished/dp/B07GCRJ5RJ/ref=sr_1_129
Dell,Dell Latitude 5300,14 Inches,1920 x 1080 pixels,core_i5,1.9 GHz,16 GB,256 GB,Core i5-8365U,Integrated,Windows 10 Pro,4.11 pounds,,95 ratings,4.3,$267.89 ,https://www.amazon.com/Dell-Latitude-5300-Touchscreen-i5-8365U/dp/B0C1RXY1VW/ref=sr_1_128
Dell,Inspiron 15 3511,15.6 Inches,1920 x 1080 pixels,core_i3_family,4.1 GHz,8 GB,256 GB,Intel UHD Graphics,Intel UHD Graphics with shared graphics memory,Windows 11 Home,3.82 pounds,Black,307 ratings,4,$369.00 ,https://www.amazon.com/Dell-Inspiron-3511-Non-Touch-Laptop/dp/B09GYN91J9/ref=sr_1_124
Dell,Inspiron,15.6 Inches,1920 x 1080 pixels,intel_core_i5_1135g7,2.4 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 10,3.9 pounds,Black,298 ratings,4.2,$525.00 ,https://www.amazon.com/Dell-Inspiron-i5-1135G7-Quad-Core-Processor/dp/B081FDK94Y/ref=sr_1_127
Dell,Latitude 5000,15.6 Inches,1920 x 1080 pixels,core_i5,1.7 GHz,16 GB,256 GB,Intel Iris Xe Graphics,Iris Xe Graphics,Windows 10 Pro,5.89 pounds,Gray,,,"$1,099.00 ",https://www.amazon.com/Dell-Latitude-5000-5530-Notebook/dp/B0B79GTY19/ref=sr_1_125
Dell,DELL XPS 13,13.4 Inches,1920 x 1080 pixels,core_i7_1255u,4.5 GHz,16 GB,512 GB,,Integrated,Windows 11 Pro,2.59 pounds,SKY,,,"$1,089.00 ",https://www.amazon.com/Dell-i7-1250U-Business-Thunderbolt-Fingerprint/dp/B0CDNX9XLD/ref=sr_1_135
Dell,Dell XPS,13.3 Inches,3840 x 2160 pixels,core_i5_8250u,1.6 GHz,8 GB,256 GB,Intel UHD Graphics 620,Integrated,Windows 10 Pro,4.79 pounds,Platinum Silver,5 ratings,2.5,$404.69 ,https://www.amazon.com/Dell-XPS-13-13-3-inch-Touchscreen/dp/B09NCLMLR6/ref=sr_1_122
Dell,Inspiron 15 3530,15.6 Inches,1920 x 1080 pixels,core_i7_family,2.8 GHz,64 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.82 pounds,Black,106 ratings,4.2,$989.00 ,https://www.amazon.com/Dell-3511-Touchscreen-i7-1165G7-Processor/dp/B0B6QB51FN/ref=sr_1_123
Dell,Inspiron 16 5620,16 Inches,1920 x 1200 pixels,core_i5_family,,32 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,4.12 pounds,Silver,9 ratings,4.6,$729.99 ,https://www.amazon.com/Dell-Inspiron-16-5620-i5-1235U/dp/B0CB96RM3S/ref=sr_1_121
Dell,Dell Chromebook 11,11.6,1366 x 768 pixels,celeron_n3060,1.6 GHz,4 GB,16,,Integrated,Chrome OS,4.09 pounds,Black,,,$99.00 ,https://www.amazon.com/Dell-Chromebook-Traditional-Computer-Bluetooth/dp/B0CKN6R3X7/ref=sr_1_214
Dell,Dell Inspiron,15.6 Inches,1920 x 1080 pixels,core_i5,9 GHz,12 GB,256 GB,Intel Iris Xe Graphics,Integrated,Windows 10,1 pounds,Black,513 ratings,4.2,$459.42 ,https://www.amazon.com/Dell-Inspiron-15-6-inch-i5-1135G7-Laptop/dp/B095RZ62BX/ref=sr_1_215
Dell,Inspiron,15.6 Inches,,Celeron,,16 GB,1 TB,,Integrated,Windows 11 Pro,,16GB RAM | 1TB HDD,70 ratings,4.3,$499.00 ,https://www.amazon.com/Dell-Inspiron-Business-Processor-Bluetooth/dp/B0C3T6J9RZ/ref=sr_1_213
Dell,Inspiron 15 3535,15.6 Inches,,Ryzen 5,,40 GB,2 TB,,Integrated,Windows 11 Home,,Black,3 ratings,4.7,$659.00 ,https://www.amazon.com/Dell-Inspiron-3535-Touchsreen-Windows/dp/B0CLDWSQH1/ref=sr_1_212
Dell,Latitude E7440,13.3 Inches,1366x768,apple_ci7,2.1 GHz,8 GB,256 GB,Intel Integrated Graphics,"Intel HD Graphics 4600, Integrated",Windows 10 Pro,1.32 pounds,Black,207 ratings,3.9,$161.99 ,https://www.amazon.com/Dell-Latitude-E7440-Professional-Refurbished/dp/B0799HPMFT/ref=sr_1_209
Dell,Dell Precision,15.6 Inches,1920 x 1080 pixels,core_i7_8750h,2.6 GHz,32 GB,256 GB,Nvidia Graphics,Dedicated,Windows 10 Pro,3.88 pounds,,65 ratings,3.7,$499.00 ,https://www.amazon.com/Dell-Precision-Notebook-Computer-i7-8850H/dp/B08FP1RDHH/ref=sr_1_206
Dell,Inspiron 15 3520,15.6 Inches,1920 x 1080 pixels,core_i3,4.1 GHz,8 GB,256,Intel UHD Graphics,Integrated,Windows 11 Home,5.55 pounds,Black,,,$349.99 ,https://www.amazon.com/Dell-Inspiron-Laptop-Non-Touch-Display/dp/B0CBT1N7J9/ref=sr_1_204
Dell,Inspiron,16 Inches,3840 x 2160 pixels,core_i7_family,2.3 GHz,32 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,4.43 pounds,Blue,23 ratings,4.1,"$1,098.00 ",https://www.amazon.com/Dell-Inspiron-Plus-7610-Laptop/dp/B0BCXF23TR/ref=sr_1_205
Dell,Dell Inspiron,15.6 Inches,1920 x 1080,core_i5_1035g1,1 GHz,12 GB,256 GB,Intel UHD Graphics,Integrated,Windows 10,3.93 pounds,Black,68 ratings,4.3,$509.00 ,https://www.amazon.com/Dell-Inspiron-15-6-inch-Touch-Screen-i5-1035G1/dp/B092MYG52Z/ref=sr_1_203
Dell,x17,17.3 Inches,1920 x 1080 pixels,intel_core_i9,2.5 GHz,64 GB,4 TB,NVIDIA GeForce RTX 3080 Ti 16GB GDDR6,Dedicated,Windows 11 Professional,3.5 pounds,,1 rating,5,"$2,629.00 ",https://www.amazon.com/Alienware-R2-14-Core-i9-12900H-Keyboard/dp/B0CFLBP4BZ/ref=sr_1_208
Dell,Dell Latitude,14 Inches,1920x1080,core_i7,1.9 GHz,16 GB,512 GB,Intel,Integrated,Windows 10 Pro,3.88 pounds,,75 ratings,3.9,$275.89 ,https://www.amazon.com/Dell-Latitude-14-7400-Notebook/dp/B07ZG2SP94/ref=sr_1_201
Dell,Dell Inspiron 3525 Laptop,15.6 Inches,1920 x 1080 pixels,ryzen_7,4.5 GHz,64 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.73 pounds,Black,484 ratings,4.4,"$1,099.99 ",https://www.amazon.com/Dell-Inspiron-3525-Laptop-Processor/dp/B0CFQFTPSK/ref=sr_1_198
Dell,5289,12.5 Inches,1920 x 1080 pixels,apple_ci7,3.9 GHz,16 GB,512 GB,i7-7600,Integrated,Windows 10 Pro,2.95 pounds,,93 ratings,3.6,$249.00 ,https://www.amazon.com/Dell-Latitude-5289-Convertible-Professional/dp/B07D7YZ9C7/ref=sr_1_196
Dell,Inspiron,15.6 Inches,1920 x 1080 pixels,core_i5,2.4 GHz,16 GB,1 TB,Intel UHD Graphics,Intel UHD Graphics,Windows 11 Home,3.93 pounds,Black,41 ratings,4,$529.00 ,https://www.amazon.com/Dell-Inspiron-Premium-Display-i5-1135G7/dp/B09PMJX2HP/ref=sr_1_195
Dell,Dell Inspiron 15,15.6 Inches,1920 x 1080 pixels,core_i7_1255u,4.7 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.58 pounds,Carbon Black,81 ratings,3.9,$779.00 ,https://www.amazon.com/Dell-Inspiron-15-i7-1255U-Bluetooth/dp/B0CJFHKJFR/ref=sr_1_193
Dell,Dell Inspiron,15.6 Inches,1920 x 1080 pixels,core_i7_1255u,1.7 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.58 pounds,Black,173 ratings,4.3,$799.99 ,https://www.amazon.com/Dell-Inspiron-i7-1255U-Graphics-Bluetooth/dp/B0CDQ5JCWV/ref=sr_1_194
Dell,Precision 5560 Laptop,15.6 Inches,1920 x 1200 pixels,core_i9,2.6 GHz,32 GB,1000 GB,Nvidia RTX A2000,Nvidia RTX A2000,Windows 11 Pro,4.06 pounds,Silver,,,"$1,939.00 ",https://www.amazon.com/Dell-Precision-5000-Workstation-Laptop/dp/B09QK5FDD3/ref=sr_1_334
Dell,,15.6 Inches,1920 x 1080 pixels,ryzen_7_5800u,4.5 GHz,16 GB,512 GB,Radeon™ Graphics,Integrated,Windows 11 Pro,,,,,$749.00 ,https://www.amazon.com/Dell-Inspiron-3000-15-Laptop/dp/B0BJMZP6PP/ref=sr_1_333
Dell,Latitude 12 7000 Series 7480 Notebook PC,14 Inches,1366x768,apple_ci5,2.4 GHz,8 GB,256 GB,Intel HD Graphics 520,Integrated,Windows 10 Pro,3 pounds,Black,417 ratings,4.3,$164.00 ,https://www.amazon.com/Dell-Latitude-7000-7480-Business/dp/B07BC59CBD/ref=sr_1_329
Dell,5404,14 Inches,1366 x 768 pixels,apple_ci7,1.7 GHz,16 GB,1 TB,I7-4650U,Integrated,Windows 10 Pro,8 pounds,Black,7 ratings,4.8,$590.00 ,https://www.amazon.com/Dell-Latitude-i7-4650U-Certified-Refurbished/dp/B07YYF5J7X/ref=sr_1_327
Dell,,13.3 Inches,1920 x 1080 pixels,core_i7_8650u,1.9 GHz,16 GB,256 GB,,,Windows 10 Pro,3.88 pounds,,50 ratings,3.8,$288.95 ,https://www.amazon.com/Dell-Latitude-7390-13-3inch-Touchscreen/dp/B07KY79R4H/ref=sr_1_330
Dell,Dell Precision,15.6 Inches,1920 x 1080 pixels,Core_i7_4700MQ,2.4 GHz,32 GB,256 GB,NVIDIA Quadro K2100M,Dedicated,Windows 10 Pro,6.38 pounds,Gray,104 ratings,4,$321.20 ,https://www.amazon.com/Dell-Precision-M4800-Ultrapowerful-Workstation/dp/B07Y9LCNPG/ref=sr_1_325
Dell,Dell Latitude,13.3 Inches,1920x1080,core_i7,1.9 GHz,16 GB,256 GB,Intel,Integrated,Windows 10 Pro,2.73 pounds,i7-8665U,62 ratings,4.3,$235.00 ,https://www.amazon.com/Dell-Latitude-5300-13-3-Notebook/dp/B0855XNRLM/ref=sr_1_326
Dell,Latitude 5480,14 Inches,1366x768,core_i5_6200u,2.4 GHz,16 GB,1 TB,Intel HD Graphics 520,Integrated,Windows 10 Home,5 pounds,Black,2 ratings,3.2,$281.25 ,https://www.amazon.com/Dell-Latitude-5480-Windows-Renewed/dp/B08FRP1Z3V/ref=sr_1_323
Dell,Dell Latitude,14 Inches,1920x1080,core_i7,2.6 GHz,16 GB,256 GB,Intel,Integrated,Windows 10 Pro,3 pounds,,28 ratings,3.7,$226.00 ,https://www.amazon.com/Dell-Latitude-7480-Laptop-1920x1080/dp/B08T7QS2LT/ref=sr_1_332
Dell,Insprion 16 Plus 7620,16 Inches,3072 x 1920 pixels,core_i7_family,2.3 GHz,40 GB,2 TB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 Pro,4.62 pounds,Dark Green,4 ratings,5,"$1,349.99 ",https://www.amazon.com/Dell-Plus-7620-Workstation-Thunderbolt/dp/B0CB5NG7DB/ref=sr_1_324
Dell,Dell Latitude,13.3 Inches,,Core i7,,16 GB,1 TB,,Integrated,Windows 11,,,1 rating,5,$399.00 ,https://www.amazon.com/Dell-Latitude-7300-Ultrabook-Intel/dp/B09THT78XB/ref=sr_1_321
Dell,Dell Latitude 3420,14 Inches,1920 x 1080 pixels,,,16 GB,512 GB,Intel HD Graphics 520,Integrated,Windows 10 Pro,5.08 pounds,,2 ratings,4,$389.00 ,https://www.amazon.com/Dell-Latitude-3420-Business-i5-1145G7/dp/B0CCYBT9S1/ref=sr_1_319
Dell,Latitude E6540,15 Inches,1366x768,core_i7,2.9 GHz,16 GB,512 GB,Intel HD Graphics 4600,Intel HD Graphics 4600,Windows 10 Pro,5.2 pounds,,293 ratings,3.7,$347.28 ,https://www.amazon.com/Dell-Latitude-E6540-Windows-Renewed/dp/B07PHLJNCZ/ref=sr_1_322
Dell,Latitude 9420 Laptop,14 Inches,1920 x 1200 pixels,core_i7,1.8 GHz,16 GB,256 GB,Intel Integrated Graphics,Integrated,Windows 11 Pro,2.8 pounds,Black,,,$692.99 ,https://www.amazon.com/Dell-Latitude-9000-9420-Laptop/dp/B09ZP2ZZWB/ref=sr_1_320
Dell,Dell Inspiron,14 Inches,1920 x 1200 pixels,ryzen_7,4.5 GHz,32 GB,1 TB,AMD Radeon Graphic,Dedicated,Windows 11 Pro,3.4 pounds,Green,3 ratings,5,$749.00 ,https://www.amazon.com/Dell-Inspiron-Processor-Graphics-Bluetooth/dp/B0C6KCKHPJ/ref=sr_1_316
Dell,Dell Inspiron,13.3 Inches,1920 x 1200 pixels,intel_core_i5_11400,3.2 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11,4.45 pounds,,13 ratings,3.5,$699.99 ,https://www.amazon.com/Dell-Inspiron-Intel-Platform-Laptop/dp/B09R7NFN4B/ref=sr_1_331
Dell,Dell Latitude,14 Inches,,Intel Core i5,,16 GB,256 GB,,Integrated,Windows 10 Home,,,3 ratings,4.5,$187.99 ,https://www.amazon.com/Dell-Latitude-i5-6300U-Certified-Refurbished/dp/B07CFPHY79/ref=sr_1_315
Dell,7000,14 Inches,,Core i7 6600U,,32 GB,512 GB,,Integrated,Windows 10 Pro,,,3 ratings,5,$386.41 ,https://www.amazon.com/Dell-Latitude-7480-Touchscreen-Thunderbolt/dp/B08QDLWQP7/ref=sr_1_314
Dell,Dell Latitude,12.5 Inches,,Unknown,,16 GB,16 GB,,Integrated,Windows 10,,,70 ratings,4.4,$169.00 ,https://www.amazon.com/Dell-Latitude-i7-6600U-Certified-Refurbished/dp/B075YCVFJG/ref=sr_1_317
Dell,XPS 13 9310,13.4 Inches,3456 x 2234 pixels,core_i7_family,5 GHz,32 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11,2.8 pounds,Silver,25 ratings,4.2,"$1,948.00 ",https://www.amazon.com/Dell-Light-Touchscreen-Laptop-Display/dp/B09DFMN58H/ref=sr_1_313
Dell,7720,17.3 Inches,1920 x 1080 pixels,intel_xeon,2.9 GHz,32 GB,512 GB,NVDIA,Dedicated,Windows 10 Pro,10.48 pounds,Black,,,$388.00 ,https://www.amazon.com/Dell-Precision-7720-1920x1080-Professional/dp/B0CJ9DTXF1/ref=sr_1_166
Dell,DELL i3,15.6 Inches,1920 x 1080 pixels,apple_ci3,4.1 GHz,16 GB,11 TB,Intel UHD Graphics,Integrated,Windows 11,3.82 pounds,carbon black,,,$519.00 ,https://www.amazon.com/DELL-Inspiron-Display-i3-1115G4-Bluetooth/dp/B0CJ7S4G2Q/ref=sr_1_167
Dell,Dell Latitude,14.1 Inches,,Core i5,,8 GB,512 GB,,Integrated,Windows 10 Pro,,grey/black,247 ratings,4.1,$173.21 ,https://www.amazon.com/Dell-Latitude-E7440-Bluetooth-Professional/dp/B075Q5FFSX/ref=sr_1_164
Dell,Inspiron 15 3000 3520,15.6 Inches,1920 x 1080 pixels,apple_ci3,4.1 GHz,16 GB,1 TB,UHD Graphics,Integrated,Windows 11 Pro,3.82 pounds,Carbon Black,2 ratings,4.5,$449.00 ,https://www.amazon.com/Inspiron-15-3520-1920x1080p-i3-1115G4/dp/B0CGGCWN2W/ref=sr_1_162
Dell,Dell Latitude 3400,14 Inches,,Celeron N,,8 GB,128 GB,,Integrated,Windows 10 Pro,,,109 ratings,3.9,$139.00 ,https://www.amazon.com/Dell-Lightweight-Dual-core-Processor-Fingerprint/dp/B0CB6CXCTM/ref=sr_1_161
Dell,Latitude 7480,14 Inches,1920x1080,core_i7,2.8 GHz,16 GB,512 GB,Intel,"Integrated, HD Graphics 620",Windows 10 Pro,5 pounds,Black,237 ratings,4.2,$247.00 ,https://www.amazon.com/Dell-Latitude-7480-Thunderbolt-Refurbished/dp/B077X4881T/ref=sr_1_160
Dell,Dell Latitude,14 Inches,,Core i5,,8 GB,512 GB,,Integrated,Windows 10 Pro,,,10 ratings,4.3,$400.00 ,https://www.amazon.com/Dell-Latitude-Rugged-14-Professional/dp/B07D93QK45/ref=sr_1_159
Dell,E7270,12.5 Inches,1366 x 768 pixels,core_i5_6200u,2.4 GHz,16 GB,512 GB,Intel HD Graphics 520,Integrated,Windows 10 Home,3.5 pounds,Black,,,$307.49 ,https://www.amazon.com/Dell-Latitude-E7270-Windows-Renewed/dp/B095TSFFV2/ref=sr_1_157
Dell,E6440,14 Inches,,Intel Core i5,,8 GB,256 GB,,Intel HD Graphics 4600,Windows 10 Pro,,Black,597 ratings,3.9,$168.38 ,https://www.amazon.com/Dell-Latitude-E6440-Certified-Refurbished/dp/B07GCS4YTY/ref=sr_1_156
Dell,i5625-A426SLV-PUS,16 Inches,,Intel Core i7,,16 GB,512 GB,,Integrated,Windows 11 Pro,,Platinum Silver,124 ratings,4.2,$835.00 ,https://www.amazon.com/Dell-Inspiron-Small-Portable-Laptop/dp/B09PH94TWW/ref=sr_1_155
Dell,,15.6 Inches,1920x1080,apple_ci5,4.1 GHz,32 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Pro,3.65 pounds,Black,3 ratings,2.1,$600.00 ,https://www.amazon.com/Dell-1920x1080-Quad-Core-i5-1135G7-Bluetooth/dp/B0C9YTXLYG/ref=sr_1_152
Dell,7400,14 Inches,,Core i7-8665U,,32 GB,256 GB,,Integrated,Windows 10 Pro,,,1 rating,5,$329.00 ,https://www.amazon.com/Dell-Latitude-7400-14-Inch-i7-8665U/dp/B0C5F6C142/ref=sr_1_151
Dell,3180,11.6,1366 x 768 pixels,Celeron N3060,2.8 celeron_n3060,4 GB,,,Integrated,Chrome OS,4.04 pounds,Black,,,$99.00 ,https://www.amazon.com/Dell-Chromebook-Celeron-Processor-Bluetooth/dp/B0CKNGS166/ref=sr_1_150
Dell,Latitude E5550,15.6 Inches,1920 x 1080 pixels,apple_ci7,2.6 GHz,8 GB,256 GB,Intel HD Graphics 5500,"Intel HD Graphics 5500, Dedicated",Windows 10 Pro,4.71 pounds,,,,$299.99 ,https://www.amazon.com/Dell-Latitude-E5550-i7-5600U-Windows/dp/B09R8NFD7G/ref=sr_1_153
Dell,Latitude 5580,15.6 Inches,1366x768,core_i5,2.6 GHz,16 GB,256 GB,Intel HD Graphics 620,Integrated,Windows 10 Pro,4.19 pounds,Black,23 ratings,3.8,$206.88 ,https://www.amazon.com/Dell-Latitude-i5-7300U-Windows-Renewed/dp/B08S5M6CTQ/ref=sr_1_148
Dell,Alienware m17 Ryzen Edition R5 Laptop,17.3 Inches,1920 x 1080 pixels,amd_ryzen_7,3.3 GHz,16 GB,1000 GB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Home,8 pounds,Dark Side of the Moon,,,"$1,460.99 ",https://www.amazon.com/Dell-Alienware-m17-Ryzen-Laptop/dp/B0BHRH9CPW/ref=sr_1_147
Dell,Dell Inspiron 15 3501,15.6 Inches,1920 x 1080 pixels,apple_ci7,4.7 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 10 Home,3.93 pounds,Black,151 ratings,4.1,$680.00 ,https://www.amazon.com/Dell-Inspiron-3501-15-6-Laptop/dp/B09M7Q8N8R/ref=sr_1_145
Dell,Latitude 3120 2-in-1,11.6 Inches,1366 x 768 pixels,celeron,1.1 GHz,8 GB,128 GB,Intel Integrated Graphics,Integrated,Windows 11 Pro,3.12 pounds,Black,8 ratings,4.4,$179.00 ,https://www.amazon.com/Dell-Latitude-3120-Touch-Pentium/dp/B09ZKP4ZFB/ref=sr_1_238
Dell,Chromebook 11,11 Inches,,Celeron N2840,,4 GB,16 GB,,Integrated,Chrome OS,,Black,491 ratings,4,$43.40 ,https://www.amazon.com/Dell-Chromebook-Celeron-N2840-Memory-Storage/dp/B01E8QS27Y/ref=sr_1_239
Dell,Inspiron,15.6 Inches,,Intel Core i5-1135G7,,16 GB,1 TB,,Integrated,Windows 10,,Black,298 ratings,4.2,$525.00 ,https://www.amazon.com/Dell-Inspiron-i5-1135G7-Quad-Core-Processor/dp/B081FDK94Y/ref=sr_1_235
Dell,Inspiron 15 3000,15.6 Inches,1920 x 1080 pixels,ryzen_5,2.1 GHz,16 GB,1 TB,AMD Radeon Vega 8,Dedicated,Windows 10 Home,4.04 pounds,Black,3 ratings,3.5,$542.99 ,https://www.amazon.com/Dell-Inspiron-15-3000-Touchscreen/dp/B0C9VVLTSM/ref=sr_1_234
Dell,Dell Latitude,13.3 Inches,,Core i5,,16 GB,512 GB,,Integrated,Windows 10 Pro,,Black,9 ratings,3,$248.99 ,https://www.amazon.com/Dell-Latitude-3390-Touchscreen-i5-8350U/dp/B0CJMMYSG2/ref=sr_1_236
Dell,Dell Latitude,14 Inches,1366 x 768 pixels,core_i7,2.6 GHz,16 GB,512 GB,Intel Integrated Graphics,Integrated,Windows 10 Pro,3.32 pounds,,104 ratings,3.9,$209.99 ,https://www.amazon.com/Dell-Latitude-i7-6600U-Windows-Renewed/dp/B07YQBS38Y/ref=sr_1_232
Dell,Inspiron 7620 Laptop,16 Inches,2560 x 1600 pixels,core_i7,,32 GB,1000 GB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Pro,8 pounds,Platinum Silver,,,"$1,070.99 ",https://www.amazon.com/Dell-Inspiron-7620-Laptop-i7-1TB/dp/B0CKNX724N/ref=sr_1_149
Dell,Latitude E7470,14 Inches,1920 x 1080 pixels,core_i7,2.6 GHz,16 GB,256 GB,Intel,Integrated,Windows 10 Pro,3.31 pounds,Black,85 ratings,3.9,$201.98 ,https://www.amazon.com/Latitude-E7470-Ultrabook-Bluetooth-Refurbished/dp/B07H41TSSC/ref=sr_1_229
Dell,Vostro 7620,16 Inches,1920 x 1200 pixels,core_i7_family,4.7 GHz,24 GB,1 TB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 Pro,4.46 pounds,Black,,,"$1,019.99 ",https://www.amazon.com/Dell-Vostro-7620-Business-i7-12700H/dp/B0CHK2VB15/ref=sr_1_228
Dell,5425,14 Inches,1920 x 1200 pixels,ryzen_7,2 GHz,32 GB,1 TB,AMD,AMD Radeon Graphics,Windows 11 Home,3.4 pounds,Silver,,,$779.00 ,https://www.amazon.com/Dell-5425-Touchscreen-Fingerprint-Accessories/dp/B0CF97VDK2/ref=sr_1_231
Dell,Dell Latitude 7490 Laptop,14 Inches,1920 x 1080 pixels,core_i7_8650u,1.9 GHz,32 GB,512 GB,Intel UHD Graphics,Integrated,Windows 11 Pro,3.88 pounds,Black,58 ratings,3.7,$448.00 ,https://www.amazon.com/Dell-7490-Touchscreen-11-Professional/dp/B0B1LBV7JY/ref=sr_1_227
Dell,Inspiron,15.6 Inches,1920 x 1080 pixels,core_i5_1035g1,1 GHz,16 GB,512 GB,Intel UHD Graphics,Integrated,Windows 11,3.7 pounds,Black,508 ratings,4.2,$548.00 ,https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1035G1-Windows/dp/B09Z372YMT/ref=sr_1_230
Dell,,14 Inches,1366 x 768 pixels,core_i5_6200u,2.3 GHz,16 GB,480 GB,Intel Integrated HD Graphics 520,Integrated,Windows 10 Pro,2.2 pounds,,63 ratings,4.2,$165.99 ,https://www.amazon.com/Dell-Latitude-i5-6200U-Certified-Refurbished/dp/B07WGQT6CN/ref=sr_1_225
DELL,Dell G15,15.6 Inches,,Ryzen 5,,64 GB,4 TB,,Dedicated,Windows 11 Pro,,Grey,30 ratings,4.5,"$1,329.00 ",https://www.amazon.com/DELL-G15-GeForce-Backlit-Keyboard/dp/B0C8BKG4C2/ref=sr_1_223
Dell,Latitude 5400,,1920 x 1080 pixels,Unknown,4.8 GHz,32 GB,,Integrated,Integrated,Windows 10 Pro,3.26 pounds,,,,$419.00 ,https://www.amazon.com/Dell-Latitude-5400-1920x1080-Touchscreen/dp/B0CB72HPRC/ref=sr_1_226
Dell,VCND5,13.3 Inches,1920 x 1080 pixels,apple_ci7,1.8 GHz,16 GB,256 GB,,Integrated,Windows 10 Pro,2.69 pounds,,4 ratings,4.7,$299.99 ,https://www.amazon.com/Dell-Latitude-5310-13-3-Notebook/dp/B08WRST6QC/ref=sr_1_224
Dell,,15.6 Inches,1920 x 1080 pixels,core_i5,4.2 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Pro,3.82 pounds,Black,5 ratings,4.7,$659.00 ,https://www.amazon.com/Dell-Laptop-Touchscreen-Quad-Core-i5-1135G7/dp/B0CC936WF1/ref=sr_1_221
Dell,7400,14 Inches,,Core i5 Family,,16 GB,256 GB,,Integrated,Windows 10 Pro,,Black,11 ratings,3.7,$404.99 ,https://www.amazon.com/Dell-Latitude-7400-14-Notebook/dp/B07RSNCC67/ref=sr_1_219
