brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
ASUS,VivoBook S513EA,15.6 Inches,1920x1080,core_i7,2.8 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.3 pounds,,,,$639.99 ,https://www.amazon.com/ASUS-VivoBook-i7-1165G7-Fingerprint-Bluetooth/dp/B0CB714169/ref=sr_1_387
ASUS,C423NA-BCLN5,14 Inches,1366 x 768 pixels,celeron,2.4 GHz,4 GB,32 GB,Intel integrated,Integrated,Chrome OS,2.7 pounds,Black,156 ratings,4.2,$164.00 ,https://www.amazon.com/Intel-Celeron-Memory-14-Inch-Chromebook/dp/B08JM667TC/ref=sr_1_386
ASUS,ASUS TUF F15,15.6 Inches,1920 x 1080 pixels,apple_ci7,4.7 GHz,32 GB,1 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,7 pounds,RTX 4060,11 ratings,4.8,"$1,299.99 ",https://www.amazon.com/TUF-F15-i7-12700H-IPS-Type-Keyboard/dp/B0CG5G6XX6/ref=sr_1_388
ASUS,ROG Zephyrus 16,16 Inches,1920 x 1200 pixels,core_i7,4.7 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,4.41 pounds,16GB RAM|1TB PCIe SSD,10 ratings,4.6,"$1,399.90 ",https://www.amazon.com/Zephyrus-Laptop-Intel-i7-12700H-i9-11900H-GeForce/dp/B0BBQPQHPS/ref=sr_1_382
ASUS,ASUS TUF Gaming Laptop,15.6 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,4.85 pounds,Mecha Grey,,,"$1,599.00 ",https://www.amazon.com/ASUS-TUF-Gaming-Laptop-i7-12700H/dp/B0CG8ZPCVK/ref=sr_1_385
ASUS,ASUS TUF,17.3 Inches,1920 x 1080 pixels,ryzen_5_4600h,3 GHz,32 GB,2 TB,NVIDIA GeForce GTX 1650,Dedicated,Windows 11,6 pounds,Black,,,$739.00 ,https://www.amazon.com/ASUS-GeForce-Backlit-Keyboard-Included/dp/B0CKXFLSHZ/ref=sr_1_381
ASUS,GA503,15.6 Inches,2560 x 1440 pixels,ryzen_9,3.3 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Pro,4.57 pounds,Eclipse Grey,1 rating,3,"$1,219.99 ",https://www.amazon.com/ASUS-Zephyrus-Gaming-Laptop-GeForce/dp/B0CD2VHKFC/ref=sr_1_380
ASUS,ASUS Vivobook Go,11.6 Inches,1366 x 768 pixels,celeron,2.8 GHz,4 GB,64 GB,Intel UHD Graphics 600,Integrated,Windows 11 S,3.6 pounds,Star Black,33 ratings,4.6,$213.99 ,https://www.amazon.com/ASUS-Vivobook-Ultra-Thin-Display-Bluetooth/dp/B0BJDX44LM/ref=sr_1_379
ASUS,ASUS ROG Zephyrus,14 Inches,1920 x 1080 pixels,ryzen_7,3 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,3.63 pounds,White,2 ratings,5,"$1,049.00 ",https://www.amazon.com/ASUS-ROG-Zephyrus-7-5800HS-Processor/dp/B0BGR7WBSB/ref=sr_1_377
ASUS,ASUS Vivobook 16 Laptop,16 Inches,1600 x 768 pixels,ryzen_7_5800h,4.4 GHz,16 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 11 Home,4.14 pounds,Quiet Blue,605 ratings,4.7,$729.99 ,https://www.amazon.com/ASUS-Vivobook-16-Laptop-Processor/dp/B0CJ2LBV19/ref=sr_1_372
ASUS,Asus Zenbook,14.5 Inches,2560 x 1600 pixels,core_i7,2.4 GHz,16 GB,1024 GB,,Integrated,Windows 11 Home,3.48 pounds,Grey,,,$999.99 ,https://www.amazon.com/ASUS-Zenbook-Generation-I7-13700H-Graphics/dp/B0CG9CZMQ1/ref=sr_1_373
ASUS,,15.6 Inches,,apple_ci5,2.7 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,0.247 ounces,,25 ratings,4.2,$879.99 ,https://www.amazon.com/TUF-i5-11400H-GeForce-Backlit-Keyboard/dp/B0BK8F6FFS/ref=sr_1_374
ASUS,Zenbook,15.6 Inches,1920 x 1080 pixels,amd_ryzen_7,1.8 GHz,8 GB,512 GB,NVIDIA GeForce MX450,Dedicated,Windows 11 Home,4.19 pounds,Gray,,,$609.00 ,https://www.amazon.com/ASUS-Zenbook-Touchscreen-GeForce-Backlit/dp/B0BRT93P1D/ref=sr_1_375
ASUS,ASUS ROG Strix G17,17.3 Inches,2560 x 1440 pixels,ryzen_9,2.5 GHz,32 GB,1 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Pro,5.9 pounds,Gray,9 ratings,4,"$2,099.00 ",https://www.amazon.com/ASUS-ROG-Strix-G17-Keyboard/dp/B0CH9QS4QZ/ref=sr_1_371
ASUS,ASUS ROG Strix G17,17.3 Inches,2560 x 1440 pixels,ryzen_9,2.5 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Pro,6.17 pounds,Gray,9 ratings,4,"$2,299.00 ",https://www.amazon.com/ROG-Strix-G17-Display-Keyboard/dp/B0CBS9CDRQ/ref=sr_1_369
ASUS,K1703Z,17.3 Inches,1920 x 1080 pixels,core_i3_family,4.4 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,4.63 pounds,Silver,1 rating,5,$529.00 ,https://www.amazon.com/ASUS-Vivobook-Display-i3-1220P-Processor/dp/B0CGRZMSBQ/ref=sr_1_370
ASUS,ASUS VivoBook 13 Slate,13.3 Inches,1920 x 1080 pixels,pentium,3.3 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11,1.72 pounds,Black,46 ratings,4,$499.99 ,https://www.amazon.com/ASUS-VivoBook-Display-Quad-Core-T3300KA-DH26T/dp/B09MDN7Y76/ref=sr_1_367
ASUS,ASUS Rog Strix,17.3 Inches,1920 x 1080 pixels,corei7_10750h,2.6 GHz,16 GB,512 GB,NVIDIA GeForce RTX 2070,Dedicated,Windows 10 Home,6.28 pounds,Black,134 ratings,4.4,"$1,488.00 ",https://www.amazon.com/ASUS-Display-i7-10750H-Keyboard-G712LW-ES74/dp/B0865QQBFL/ref=sr_1_366
ASUS,M1502IA-AS51,15.6 Inches,1920 x 1080 pixels,ryzen_5,4 GHz,8 GB,256 GB,AMD Radeon GPU,Dedicated,Windows 11 Home,3.3 pounds,Quiet Blue,34 ratings,4.4,$469.99 ,https://www.amazon.com/ASUS-VivoBook-15-6%C3%A2%E2%82%AC%C2%9D-Display-M1502IA-AS51/dp/B09ZKHHPYJ/ref=sr_1_368
ASUS,VivoBook 15,15.6 Inches,1920 x 1080 pixels,core_i5_1035g1,3.6 GHz,8 GB,512 GB,Intel UHD Graphics,Integrated,Windows 10 Home,3.5 pounds,grey,"1,005 ratings",4.4,$519.00 ,https://www.amazon.com/ASUS-VivoBook-i5-1035G1-Fingerprint-F512JA-AS54/dp/B086QZSLDH/ref=sr_1_364
ASUS,ASUS Chromebook,14 Inches,1920x1080,intel_core_m,3.4 GHz,8 GB,128 GB,Intel HD Graphics 5000,Integrated,Chrome OS,3.09 pounds,Silver,6 ratings,4.1,$269.99 ,https://www.amazon.com/ASUS-Chromebook-Touchscreen-Celeron-Graphics/dp/B0BR56MKJV/ref=sr_1_365
ASUS,ASUS TUF,15.6 Inches,1920 x 1080 pixels,core_i7,2.7 GHz,16 GB,1 TB,NVIDIA GeForce RTX 4070,Dedicated,Windows 11 Home,4.85 pounds,Gray,28 ratings,4,"$1,379.99 ",https://www.amazon.com/ASUS-TUF-i7-12700H-Processor-Bluetooth/dp/B0CGX88L6R/ref=sr_1_363
ASUS,ASUS TUF Dash 15,15.6 Inches,1920 x 1080 pixels,Core i7,4.7 core_i7,16 GB,512 GB,"NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA GeForce RTX 3050 Ti Laptop GPU1535MHz* at 75W (1485MHz Boost Clock+50MHz OC, 60W+15W Dynamic Boost)",RTX 3050 Ti,Windows 11 Home,4.41 pounds,Off Black,21 ratings,4.4,"$1,139.99 ",https://www.amazon.com/ASUS-Display-i7-12650H-Thunderbolt-FX517ZE-ES73/dp/B09TD1QN39/ref=sr_1_362
ASUS,TUF Dash 15 (2021),15.6 Inches,1920 x 1080 pixels,core_i7,4.8 GHz,8 GB,512 GB,NVIDIA GeForce RTX 3050 Ti,RTX 3050 Ti,Windows 10 Home,4.41 pounds,Eclipse Grey,"1,367 ratings",4.4,$908.90 ,https://www.amazon.com/ASUS-GeForce-i7-11370H-Windows-TUF516PE-AB73/dp/B08XPC3WFQ/ref=sr_1_361
ASUS,Vivobook 16,16 Inches,1920 x 1200 pixels,core_i7,5 GHz,8 GB,1 TB,,Integrated,Windows 11 Home,4.14 pounds,Indie Black,2 ratings,5,$834.99 ,https://www.amazon.com/ASUS-Vivobook-Laptop-WUXGA-1920/dp/B0BX7PQKQN/ref=sr_1_431
ASUS,Vivobook 16,16 Inches,1920 x 1200 pixels,core_i5,4.4 GHz,12 GB,512 GB,Intel UHD Graphics,Integrated,Windows 11 Home,6.14 pounds,Black,12 ratings,5,$569.99 ,https://www.amazon.com/ASUS-16-Processor-Graphics-Bluetooth/dp/B0CKYWT18S/ref=sr_1_430
ASUS,ASUS Chromebook,14 Inches,1920 x 1200 pixels,ryzen_3,2.4 GHz,8 GB,128 GB,AMD Radeon,Integrated,Chrome OS,4.08 pounds,Blue,97 ratings,4.1,$419.99 ,https://www.amazon.com/ASUS-Chromebook-Touchscreen-Processor-Bluetooth/dp/B0CHB6S7X3/ref=sr_1_429
ASUS,ASUS ProArt StudioBook Pro 1,16 Inches,3840 x 2160 pixels,intel_xeon,5 GHz,64 GB,4 TB,NVIDIA RTX A5000,RTX A5000,Windows 11 Pro,5.29 pounds,Star Black,9 ratings,3.9,"$4,955.95 ",https://www.amazon.com/ASUS-StudioBook-3840x2400-W-11955M-W7600H5A-XH99/dp/B09NWFSDVN/ref=sr_1_428
ASUS,ASUS Chromebook C425,14 Inches,1920 x 1080 pixels,core_m3_8100y,3.4 GHz,4 GB,128 GB,Intel HD Graphics 400,Integrated,,2.8 pounds,,79 ratings,4.3,$239.95 ,https://www.amazon.com/ASUS-Chromebook-Clamshell-Processor-C425TA-AS348F/dp/B09YN54XV6/ref=sr_1_426
Asus,ASUS ROG Zephyrus G14 144Hz R7 3060,14 Inches,1920x1080,amd_r_series,2.8 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3060 6GB Graphic Dedicated,Dedicated,Windows 11 Pro,4.2 pounds,,2 ratings,5,$969.00 ,https://www.amazon.com/Asus-ROG-Zephyrus-G14-i7-11370H/dp/B0CF8F3GYX/ref=sr_1_427
ASUS,ASUS ROG Gaming Laptop,16 Inches,2560 x 1600 pixels,ryzen_9,4.9 GHz,32 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,4.41 pounds,Black,13 ratings,4.5,"$1,899.00 ",https://www.amazon.com/ASUS-ROG-Gaming-Laptop-Touchscreen/dp/B0CJ55ZB27/ref=sr_1_424
ASUS,ASUS Laptop L210,11.6 Inches,1366 x 768 pixels,celeron,2.8 GHz,4 GB,64 GB,,Integrated,Windows 11 S,3.6 pounds,Star Black,2 ratings,5,$169.88 ,https://www.amazon.com/ASUS-Vivobook-Ultra-Thin-Personal-L210MA-DS02/dp/B0BVDMJGSJ/ref=sr_1_425
ASUS,Asus TUF Gaming A16 R7 RX7600S,16 Inches,1920 x 1080 pixels,ryzen_7,3.2 GHz,32 GB,2 TB,AMD Radeon RX 7600S 8GB Graphic,Dedicated,Windows 11,4.86 pounds,,,,"$1,199.00 ",https://www.amazon.com/i7-11800H-RX7600S-Graphic-Backlit-Charging/dp/B0CG8P8V7N/ref=sr_1_423
ASUS,Vivobook S 15,15.6 Inches,2880 x 1620,intel_core_i9,2.9 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.75 pounds,Midnight Black,,,"$1,399.00 ",https://www.amazon.com/ASUS-Vivobook-i9-13900H-Thunderbolt-Fingerprint/dp/B0CHXX8V1F/ref=sr_1_422
ASUS,"ASUS 15.6"" ROG Strix G15",15.6 Inches,1920 x 1080 pixels,ryzen_7_4800h,4.2 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3060,Integrated,Windows 11,5.07 pounds,Gray,13 ratings,4.5,"$1,179.00 ",https://www.amazon.com/ASUS-ROG-Display-Processor-Keyboard/dp/B0CDH3FXQG/ref=sr_1_420
ASUS,ZenBook Pro 15,15.6 Inches,1920x1080,amd_r_series,3.3 GHz,16 GB,2 TB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 Pro,4.2 pounds,,,,"$1,299.99 ",https://www.amazon.com/ASUS-ZenBook-Touchscreen-GeForce-Backlit/dp/B0CGKJVB8M/ref=sr_1_421
ASUS,,14 Inches,1366 x 768 pixels,celeron_n,1.1 GHz,4 GB,64 GB,Intel HD Graphics,Integrated,Windows 11 S,3.5 pounds,Quiet Blue,65 ratings,4.1,$239.00 ,https://www.amazon.com/ASUS-VivoBook-Celeron-Processor-Graphics/dp/B0C3MV57ZL/ref=sr_1_419
ASUS,ZenBook 14,14 Inches,1920 x 1080 pixels,core_i5,4.2 GHz,8 GB,512 GB,Intel Iris Xe Graphics,Iris Xe Graphic,Windows 10 Home,2.58 pounds,Pine Grey,56 ratings,4.3,$736.99 ,https://www.amazon.com/ASUS-Ultra-Slim-Thunderbolt-noise-cancellation-UX425EA-EH51/dp/B08ZLD7WX9/ref=sr_1_417
ASUS,ASUS VivoBook,17.3 Inches,1920 x 1080 pixels,core_i5_family,2 GHz,12 GB,1 TB,Intel,Integrated,Windows 10 Home,7.17 pounds,,70 ratings,3.9,$508.88 ,https://www.amazon.com/New-ASUS-VivoBook-17-3-inch-Laptop/dp/B09RKH1P4Z/ref=sr_1_415
ASUS,Asus ROG Zephyrus G14 Alan Walker SE,14 Inches,2560x1440,amd_r_series,3 GHz,24 GB,1 TB,NVIDIA GeForce RTX 3050 Ti 4GB Graphic Dedicated,Dedicated,Windows 10 Pro,3.76 pounds,,,,"$1,049.00 ",https://www.amazon.com/ASUS-ROG-Zephyrus-Alan-Walker/dp/B0C9Z88YV7/ref=sr_1_416
ASUS,VivoBook S513EA,15.6 Inches,1920x1080,core_i7,2.8 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.3 pounds,,,,$639.99 ,https://www.amazon.com/ASUS-VivoBook-i7-1165G7-Fingerprint-Bluetooth/dp/B0CB714169/ref=sr_1_418
ASUS,ASUS TUF Gaming,15.6 Inches,2560 x 1440 pixels,core_i7,2.3 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,4.41 pounds,Black,16 ratings,4.8,"$1,299.00 ",https://www.amazon.com/ASUS-TUF-i7-12650H-Graphics-Keyboard/dp/B0BL2DTQ58/ref=sr_1_414
ASUS,2023 ASUS VivoBook Go L510MA,15.6 Inches,1920 x 1080 pixels,pentium_other,1.1 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Windows 11 Home,3.46 pounds,Black,,,$399.00 ,https://www.amazon.com/ASUS-2023-Computer-Display-MarxsolAccessory/dp/B0CKGLXBFB/ref=sr_1_413
ASUS,ASUS TUF,17.3 Inches,1920 x 1080 pixels,core_i5,2.7 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,5.73 pounds,Gray,6 ratings,5,"$1,049.00 ",https://www.amazon.com/ASUS-TUF-i5-11400H-Keyboard-SnowBell/dp/B0CHR857SR/ref=sr_1_412
ASUS,Vivobook 17,17.3 Inches,1600 x 900 pixels,pentium,4.4 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11 Home,6.9 pounds,Quiet Blue,2 ratings,4,$499.99 ,https://www.amazon.com/ASUS-Vivobook-Display-Graphics-F1704ZA-DS24/dp/B0BX7QMP96/ref=sr_1_411
ASUS,Asus VivoBook F15,15.6 Inches,1920 x 1080 pixels,core_i5,2.4 GHz,8 GB,256 GB,Intel Iris Xe Graphics,Integrated,Windows 11,3.97 pounds,,,,$449.00 ,https://www.amazon.com/ASUS-Anti-Glare-Generation-Quad-core-i5-1135G7/dp/B0CF53HXC4/ref=sr_1_410
ASUS,TUF Gaming F15,15.6 Inches,1920 x 1080 pixels,core_i7,4.6 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060,RTX 3060,Windows 10 Home,5.07 pounds,Eclipse Gray,106 ratings,4.5,"$1,299.00 ",https://www.amazon.com/ASUS-IPS-Type-i7-11800H-Processor-TUF506HM-ES76/dp/B096VBG93J/ref=sr_1_409
ASUS,ASUS TUF Gaming F17,17.3 Inches,1920x1080,core_i5,2.5 GHz,8 GB,512 GB,NVIDIA GeForce GTX 1650 Ti,GTX 1650 Ti,Windows 10 Home,5.73 pounds,Bonfire Black,697 ratings,4.6,$804.99 ,https://www.amazon.com/ASUS-IPS-Type-i5-10300H-Keyboard-FX706LI-ES53/dp/B08ZLC661T/ref=sr_1_455
Asus,ASUS Vivobook Go,15.6 Inches,1920 x 1080 pixels,celeron_n4020,2.8 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Windows 11 S,3.46 pounds,Star Black,4 ratings,4.6,$258.99 ,https://www.amazon.com/Asus-Vivobook-Go-Dual-core-Processor/dp/B0CL6MCW6B/ref=sr_1_451
ASUS,TUF F15,15.6 Inches,1920 x 1080 pixels,apple_ci7,3.5 GHz,32 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Pro,4.85 pounds,Mecha Grey,,,"$1,294.99 ",https://www.amazon.com/ASUS-i7-12700H-GeForce-Keyboard-Bluetooth/dp/B0CKTXPR1L/ref=sr_1_452
ASUS,ASUS VivoBook Go 14,17.3,2560 x 1440,ryzen_7,4.7 GHz,16 GB,512 GB,AMD Radeon R7,Dedicated,Windows 11 Home,5.49 pounds,Tech Black,24 ratings,4.1,"$1,149.00 ",https://www.amazon.com/ASUS-Zenbook-Display-Graphics-UM6702RC-DS74T/dp/B0B355S7JQ/ref=sr_1_450
ASUS,ASUS Vivobook 16 Laptop,16 Inches,1600 x 768 pixels,ryzen_7_5800h,4.4 GHz,16 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 11 Home,4.14 pounds,Quiet Blue,647 ratings,4.2,$729.99 ,https://www.amazon.com/ASUS-Vivobook-Laptop-16-Processor/dp/B0CJ529XVV/ref=sr_1_448
ASUS,ASUS ROG Strix G17,17.3 Inches,2560 x 1440 pixels,ryzen_9,2.5 GHz,32 GB,1 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Pro,5.9 pounds,Gray,,,"$1,679.00 ",https://www.amazon.com/ASUS-GeForce-Backlit-Keyboard-Renewed/dp/B0CJMSTDGP/ref=sr_1_447
ASUS,Asus Chromebook Flip C434,14 Inches,1920 x 1080 pixels,core_m_family,3.4 GHz,8 GB,64 GB,Intel HD Graphics 615,Integrated,Chrome OS,3.3 pounds,Citrus Soda Yellow,"1,039 ratings",4.2,$386.98 ,https://www.amazon.com/Chromebook-C434TA-DS384T-Touchscreen-NanoEdge-Processor/dp/B07QY4RN79/ref=sr_1_453
ASUS,ASUS TUF Gaming Laptop,15.6 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,4.85 pounds,Mecha Grey,20 ratings,4.3,"$1,499.00 ",https://www.amazon.com/ASUS-TUF-Gaming-Laptop-i7-12700H/dp/B0CGQZZH6F/ref=sr_1_449
ASUS,ASUS ROG,15.6 Inches,2560 x 1440 pixels,core_i9,2.5 GHz,64 GB,2 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Home,5.07 pounds,Black,903 ratings,4.5,"$2,169.99 ",https://www.amazon.com/ASUS-ROG-Display-Processor-Keyboard/dp/B0CC24YQ4L/ref=sr_1_446
ASUS,ASUS Chromebook,14 Inches,,core_m,,4 GB,64 GB,,Integrated,Chrome OS,,,46 ratings,4.1,$384.00 ,https://www.amazon.com/ASUS-Chromebook-Flip-C433TA-Touch/dp/B08121WY1B/ref=sr_1_445
ASUS,Zenbook Pro 14,14.5 Inches,2560 x 1600 pixels,core_i9,5.4 GHz,16 GB,1 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,3.64 pounds,Tech Black,19 ratings,4.6,"$1,781.99 ",https://www.amazon.com/ASUS-Zenbook-OLED-14-5-UX6404VV-DS94T/dp/B0BZ5X72TN/ref=sr_1_444
ASUS,Vivobook 16,16 Inches,1920 x 1200,core_i5_family,2.6 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,4.1 pounds,Indie Black,,,$729.00 ,https://www.amazon.com/ASUS-Vivobook-1920x1200-i5-1235U-Fingerprint/dp/B0CDGYVMNQ/ref=sr_1_442
ASUS,Zenbook 14,14 Inches,2880 x 1800,amd_ryzen_7,2 GHz,16 GB,1 TB,AMD Radeon,Integrated,Windows 11 Pro,2.98 pounds,Black,,,$949.99 ,https://www.amazon.com/ASUS-Touchscreen-i7-1165G7-Business-Fingerprint/dp/B0CDKXNGHL/ref=sr_1_441
ASUS,ASUS TUF,17.3 Inches,1920 x 1080 pixels,core_i5,2.7 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 S,5.73 pounds,Gray,,,$839.00 ,https://www.amazon.com/ASUS-i5-11400H-GeForce-Graphics-Keyboard/dp/B0BLHQFN2M/ref=sr_1_443
ASUS,Asus Tuf,15.6 Inches,1920 x 1080 pixels,core_i7,2.3 GHz,32 GB,512 GB,NVIDIA GeForce RTX 4060,GeForce RTX 4060,Windows 11 Home,4.85 pounds,Grey,,,"$1,149.99 ",https://www.amazon.com/ASUS-Generation-i7-12700H-GeForce-Backlit/dp/B0CGRFLX5M/ref=sr_1_440
ASUS,SUS ZenBook 13,13.3 Inches,2560 x 1080 pixels,Intel Core i5-1135G7,4.2 intel_core_i5_1135g7,8 GB,256 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,2.51 pounds,Pine Grey,111 ratings,4.5,$744.99 ,https://www.amazon.com/ASUS-Ultra-Slim-Thunderbolt-Noise-Cancellation-UX325EA-DH51/dp/B09LXHXPNV/ref=sr_1_438
ASUS,L510MA-DB02,15.6 Inches,1920 x 1080 pixels,celeron_n4020,2.8 GHz,4 GB,64 GB,Intel UHD Graphics 600,Integrated,Windows 10 S,3.59 pounds,Star Black,117 ratings,4.2,$226.00 ,https://www.amazon.com/L510MA-DB02-Celeron-1-1GHz-USB3-2-Windows/dp/B081V4GWLN/ref=sr_1_439
ASUS,ASUS ROG Zephyrus G15,15.6 Inches,2560 x 1440 pixels,ryzen_7,3.3 GHz,40 GB,1 TB,NVIDIA GeForce RTX 3080,Dedicated,Windows 11 Pro,4.19 pounds,Gray,35 ratings,4.5,"$1,849.00 ",https://www.amazon.com/ASUS-Zephyrus-G15-9-6900HS-Keyboard/dp/B0CHYKXCY1/ref=sr_1_437
ASUS,Vivobook S 15,15.6 Inches,1920x1080,core_i5,,20 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,4.1 pounds,Black,,,$699.99 ,https://www.amazon.com/ASUS-i5-12500H-Fingerprint-Thunderbolt-Dockztorm/dp/B0CHN34V2D/ref=sr_1_436
ASUS,VivoBook S15,15.6 Inches,1920 x 1080 pixels,intel_core_i5_1135g7,2.4 GHz,8 GB,512 GB,Intel Iris Xe Graphics,,Windows 10,3.97 pounds,Indie Black,102 ratings,4.3,$524.49 ,https://www.amazon.com/ASUS-VivoBook-i5-1135G7-Processor-S533EA-DH51/dp/B08KH3B85W/ref=sr_1_435
ASUS,Zenbook Pro Duo 15 OLED,15.6 Inches,3840 x 2160 pixels,core_i9,,32 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Pro,5.2 pounds,,,,"$2,099.00 ",https://www.amazon.com/ASUS-Zenbook-Business-i9-12900H-14-Core/dp/B0B9LHTLJ8/ref=sr_1_434
ASUS,ExpertBook B1,15.6 Inches,1920 x 1080 pixels,core_i5,4.4 GHz,16 GB,,Intel Iris,Integrated,Windows 11 Pro,5.91 pounds,Star Black,,,$845.35 ,https://www.amazon.com/ASUS-ExpertBook-Business-Processor-B1502CBA-XS53/dp/B0CFBGNSKN/ref=sr_1_433
ASUS,ASUS Zenbook,14 Inches,3840 x 2160 pixels,core_i5,4.4 GHz,8 GB,1 TB,Intel Iris,Integrated,Windows 11 Home,3.06 pounds,8GB RAM | 1TB PCIe SSD,29 ratings,3.9,$789.99 ,https://www.amazon.com/ASUS-Zenbook-Business-i5-1240P-Thunderbolt/dp/B0B647WGSD/ref=sr_1_479
ASUS,Vivobook F1500EA,15.6 Inches,1920 x 1080 pixels,core_i5,2.4 GHz,12 GB,256 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.97 pounds,Black,,,$450.99 ,https://www.amazon.com/ASUS-Vivobook-F1500EA-i5-1135G7-Graphics/dp/B0CFV1HVZ5/ref=sr_1_477
ASUS,TP202NA,11.6 Inches,1366 x 768,celeron,2.4 GHz,4 GB,32 GB,Intel HD Graphics,Integrated,Windows 10 Home,2.8 pounds,Star Grey,13 ratings,3.5,$298.09 ,https://www.amazon.com/TP202NA-DH01T-Lightweight-Touchscreen-Dual-Core-Processor/dp/B079SNRXXL/ref=sr_1_476
ASUS,ASUS Vivobook 16 Laptop,16 Inches,1600 x 768 pixels,ryzen_7_5800h,4.4 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,4.14 pounds,Quiet Blue,,,$679.99 ,https://www.amazon.com/ASUS-Vivobook-Laptop-16-Processor/dp/B0CHVQF8QZ/ref=sr_1_474
ASUS,ASUS Chromebook C202XA,11,1366 x 768 pixels,Mediatek_8317_Dual_Core,2.1 GHz,4 GB,32 GB,IMG PowerVR GX6250,Integrated,Chrome OS,2.6 pounds,,48 ratings,4.4,$308.00 ,https://www.amazon.com/ASUS-Chromebook-Resistant-Durability-C202XA-YB04-BL/dp/B08DJCPL55/ref=sr_1_478
ASUS,ASUS TUF,17.3 Inches,1920 x 1080 pixels,ryzen_5_4600h,3 GHz,32 GB,1 TB,NVIDIA GeForce GTX 1650,Dedicated,Windows 11,6 pounds,Black,24 ratings,4.7,$939.00 ,https://www.amazon.com/TUF-17-3Inches-GeForce-Keyboard-Snowbell/dp/B0CCXFLKVJ/ref=sr_1_475
ASUS,TUF Gaming FX,17.3 Inches,1920 x 1080 pixels,core_i5,3.9 GHz,32 GB,3 TB,NVIDIA,Dedicated,Windows 10 Home,5.73 pounds,,,,"$1,489.00 ",https://www.amazon.com/Latest-ASUS-TUF-Flagship-Gaming/dp/B09N2QG5SW/ref=sr_1_472
ASUS,,15.6 Inches,1920 x 1080 pixels,apple_ci7,3.5 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3070,Dedicated,Windows 11 Pro,4.82 pounds,Black,167 ratings,4.3,"$1,499.00 ",https://www.amazon.com/TUF-i7-12650H-Graphics-Keyboard-ASUS/dp/B0BSXD17N5/ref=sr_1_473
ASUS,ROG Zephyrus G14 GA401Q,14 Inches,1920x1080,amd_r_series,3.2 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,3.63 pounds,,1 rating,5,$996.98 ,https://www.amazon.com/Zephyrus-inches-GeForce-Backlit-Fingerprint/dp/B0CDJL77PG/ref=sr_1_471
