brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Apple,MVFJ2LL/A,13 Inches,2560 x 1600 pixels,Intel Core i5,,16 GB,128 GB,Intel UHD Graphics 617,Integrated,macOS 10.14 Mojave,,,,,$575.00 ,https://www.amazon.com/Apple-MacBook-MVFJ2LL-13-inch-Renewed/dp/B09GCMPP1N/ref=sr_1_277
Apple,MacBook Pro,15.4 Inches,2880x1800,Core i7,2.6 GHz,16 GB,512 GB,INTEL IRIS PRO/NVIDIA GEFORCE GT 750M,Integrated,OS X 10.11 El Capitan,8 Pounds,Color,2 ratings,5,$374.99 ,https://www.amazon.com/Apple-MacBook-Retina-ME874LL-Refurbished/dp/B07J3W5B5F/ref=sr_1_276
Apple,MLH32LL/A-cr,15.4 Inches,2880x1800,Core i7,2.6 GHz,16 GB,256 GB,AMD Radeon Pro 450,Integrated,macOS 10.12 Sierra,4 Pounds,Gray,405 ratings,3.7,$567.00 ,https://www.amazon.com/Apple-MacBook-Retina-MLH32LL-Renewed/dp/B078BSQDPK/ref=sr_1_275
Apple,MLH42LL/A,15 Inches,2560 x 1600 pixels,Core i7,2.7 GHz,16 GB,1 TB,Intel HD Graphics 530,Integrated,Mac OS,1.83 Kilograms,Space Gray,5 ratings,3.3,$696.56 ,https://www.amazon.com/Apple-MacBook-MLH42LL-15-inch-Quad-core/dp/B08JM5X4B6/ref=sr_1_274
Apple,MGNE3LL/A,13.3,2048x1536,Apple M1,,8 GB,1 TB,8-Core GPU,Integrated,macOS 10.12 Sierra,,Gold,,,$827.78 ,https://www.amazon.com/Apple-MacBook-13-3-inch-Storage-English/dp/B0CDHMGLG4/ref=sr_1_273
Apple,MacBook Air,13 Inches,2560 x 1600 pixels,Intel,1.1 GHz,8 GB,512 GB,,Integrated,Mac OS,,Space Gray,124 ratings,4,$564.69 ,https://www.amazon.com/Apple-MacBook-13-inch-512GB-Storage/dp/B08FDZ44YX/ref=sr_1_272
Apple,MJVG2LL/A,13.3,2560 x 1600 pixels,Core i7,,8 GB,512 GB,Intel HD Graphics 6000,Integrated,macOS 10.15 Catalina,,,,,$364.69 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-English/dp/B0BBSPD557/ref=sr_1_271
Apple,A1502,13.3 Inches,2560 x 1600 pixels,Core i7,2.8 GHz,8 GB,512 GB,Intel,Integrated,Mac OS,3.46 Pounds,,9 ratings,4,$664.00 ,https://www.amazon.com/Apple-MacBook-13-3-Inch-Mavericks-Refurbished/dp/B07DY1GWJ4/ref=sr_1_270
Apple,Mvvm2ll/a,16 Inches,2560 x 1600 pixels,Core i9,,64 GB,1 TB,Intel UHD Graphics 630,Integrated,,,Space Gray,22 ratings,3.5,$959.99 ,https://www.amazon.com/Apple-MacBook-2-4GHz-16-inch-Storage/dp/B09DTSVZF9/ref=sr_1_269
Apple,NB-AP-MACBOOK_PRO_15__MGXG2LLA-NB-i7-2.8,15 Inches,2880x1800,Core i7,2.8 GHz,16 GB,512 GB,Intel Iris 5200,Dedicated,Mac OS,4.46 Pounds,Space grey,254 ratings,4.1,$692.99 ,https://www.amazon.com/Apple-MacBook-2-8GHz-MGXG2LL-Renewed/dp/B07DF43SY3/ref=sr_1_267
Apple,MacBook Pro,16 Inches,2560 x 1600 pixels,,,32 GB,2 TB,,Integrated,Mac OS,,,34 ratings,4.2,"$1,092.47 ",https://www.amazon.com/Apple-MacBook-Touch-2-4GHz-Renewed/dp/B09TCQLY4Y/ref=sr_1_311
Apple,MVFH2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,1.6 GHz,16 GB,512 GB,Intel UHD Graphics 617,dedicated,Mac OS,2.8 Pounds,Space Gray,31 ratings,4.3,$610.00 ,https://www.amazon.com/Apple-MacBook-13-3-inch-MVFH2LL-2019/dp/B088KQBDGX/ref=sr_1_310
Apple,MJLT2LL/A,15,2560 x 1600 pixels,core i7,2.8 GHz,16 GB,1 TB,,Integrated,macOS 10.15 Catalina,,,,,$649.99 ,https://www.amazon.com/Apple-MacBook-Laptop-2-8GHz-Renewed/dp/B0BDC7WGC7/ref=sr_1_309
Apple,MPXQ2LL/A,13.3 Inches,2560 x 1600 pixels,68000,,16 GB,256 GB,Intel Iris Plus,dedicated,Mac OS,3.02 Pounds,Space Grey,26 ratings,3.3,$464.99 ,https://www.amazon.com/Apple-MacBook-MPXQ2LL-Display-Renewed/dp/B07VF8R4J1/ref=sr_1_308
Apple,MacBook Pro,15.4 Inches,2560 x 1600 pixels,Unknown,2.6 GHz,16 GB,512 GB,NVIDIA GeForce GT 750M,Dedicated,Chrome OS,4.46 Pounds,,3 ratings,4.4,$600.00 ,https://www.amazon.com/Apple-MacBook-ME874LL-i7-4980HQ-Refurbished/dp/B07J3WN156/ref=sr_1_307
Apple,5R962LL/A,15.4 Inches,2560 x 1600 pixels,Core i7,2.6 GHz,16 GB,256 GB,Intel HD Graphics 520,Integrated,Mac OS,,Silver,1 rating,5,$900.00 ,https://www.amazon.com/Apple-MacBook-15-inch-Display-Renewed/dp/B07Q14Y1XD/ref=sr_1_306
Apple,MV902LL/A,15.4 Inches,2560 x 1600 pixels,Intel Core i7,,16 GB,512 GB,,Integrated,macOS 10.15 Catalina,,Space Gray,5 ratings,5,$689.99 ,https://www.amazon.com/Apple-MacBook-15-inch-Storage-Renewed/dp/B0BL431LT6/ref=sr_1_305
Apple,A1706,13.3 Inches,2560 x 1600 pixels,7267U,2.9 GHz,16 GB,256 GB,Intel,Integrated,Mac OS,3.02 Pounds,,1 rating,5,$800.00 ,https://www.amazon.com/Apple-MacBook-MLH12LL-13-inch-Dual-core/dp/B07V9NVGDL/ref=sr_1_304
Apple,MGXC2LL/A,15.4 Inches,2560 x 1600 pixels,Core i7,2.5 GHz,16 GB,512 GB,NVIDIA GeForce GT 750M,Dedicated,Mac OS,4.46 Pounds,,2 ratings,1,$579.99 ,https://www.amazon.com/Apple-MacBook-Laptop-Retina-Display/dp/B017A6X4V8/ref=sr_1_302
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Intel Core i5,2.3 GHz,16 GB,512 GB,Intel Iris Plus Graphics 655,Integrated,Mac OS,,Silver,206 ratings,4,$639.99 ,https://www.amazon.com/Apple-MacBook-Pro-Touch-Bar-Renewed/dp/B09JYQF63B/ref=sr_1_301
Apple,MV962LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,2.8 GHz,16 GB,512 GB,Intel Iris Plus Graphics 655,Integrated,macOS 10.15 Catalina,,Silver,11 ratings,4.9,$640.00 ,https://www.amazon.com/Apple-MacBook-2-8GHz-13-inch-Renewed/dp/B09F1ND589/ref=sr_1_300
Apple,MNQG2LL/A,13 Inches,2560 x 1600 pixels,Core i7,,8 GB,1 TB,Intel Iris Graphics 550,"Integrated, Dedicated",Mac OS,,Silver,4 ratings,4.7,$800.00 ,https://www.amazon.com/Apple-MacBook-Touch-3-3GHz-13-inch/dp/B0B81HGGGP/ref=sr_1_299
Apple,MGN73LL/A,13.3,2560 x 1600 pixels,Apple M1,3.2,8 GB,1 TB,8-core GPU,Integrated,macOS 11 Big Sur,,,,,$869.00 ,https://www.amazon.com/Apple-MacBook-QWERTY-English-Renewed/dp/B0C6FV9DYC/ref=sr_1_298
Apple,MUHQ2LL/A,13 Inches,2560 x 1600 pixels,Intel Core i5,1.4 GHz,8 GB,128 GB,Intel Iris Plus Graphics 645,Integrated,Mac OS,,,2 ratings,5,$493.08 ,https://www.amazon.com/Apple-MacBook-Intel-Silver-Renewed/dp/B09WJNTFXG/ref=sr_1_297
Apple,Mvvm2ll/a,16 Inches,2560 x 1600 pixels,Intel Core i9,2.3 GHz,32 GB,512 GB,Intel UHD Graphics 630,Integrated,Mac OS,8.8 Pounds,Space Gray,6 ratings,5,$870.21 ,https://www.amazon.com/Apple-MacBook-Touch-2-4GHz-Renewed/dp/B09T4T4SVF/ref=sr_1_296
Apple,Z18L000PS,15.3,2560 x 1600 pixels,M2,3.4,16 GB,1 TB,,Integrated,macOS 12 Monterey,,,1 rating,5,"$1,949.95 ",https://www.amazon.com/Apple-2023-MacBook-16GB-Storage/dp/B0C95BCMBZ/ref=sr_1_295
Apple,MWTK2LL/A,13 Inches,2560 x 1600 pixels,Core i3,1.1 GHz,16 GB,512 GB,,Integrated,macOS 11 Big Sur,,,,,$599.00 ,https://www.amazon.com/Apple-MacBook-Laptop-1-1GHz-Renewed/dp/B0BD9GN4JG/ref=sr_1_294
Apple,MLY33LL/A,13.6 Inches,2560 x 1600 pixels,Apple M2,,16 GB,1 TB,8 Core GPU,Integrated,macOS Ventura,,Gray,,,"$1,399.00 ",https://www.amazon.com/Apple-MacBook-13-inch-Storage-English/dp/B0CK9HF79Z/ref=sr_1_293
Apple,MVVJ2LL/A,16 Inches,2560 x 1600 pixels,Corei7-9750H,,32 GB,512 GB,AMD Radeon Pro 5300M,Integrated,macOS 10.15 Catalina,,Space Gray,4 ratings,3.7,"$1,199.99 ",https://www.amazon.com/Apple-MacBook-2-6GHz-16-inch-Storage/dp/B0B3G6B72M/ref=sr_1_292
Apple,MPTT2LL/A,15,2560 x 1600 pixels,Core i7,,16 GB,1 TB,Intel HD Graphics 630,Integrated,macOS 10.14 Mojave,,Silver,30 ratings,3.3,$635.00 ,https://www.amazon.com/Apple-MacBook-Pro-MPTT2LL-Renewed/dp/B083JMDKQD/ref=sr_1_291
Apple,MacBook Pro,13 Inches,2560 x 1600 pixels,Core i7,4.1 GHz,32 GB,1 TB,Intel Iris,Integrated,Mac OS,6.05 Pounds,,3 ratings,3.8,$896.68 ,https://www.amazon.com/Apple-MacBook-10th-Generation-Quad-Core-Renewed/dp/B09B15QH34/ref=sr_1_290
Apple,MacBook Pro,15 Inches,2880 x 1600 pixels,,2.6 GHz,16 GB,512 GB,AMD Radeon Pro 450,AMD-RADEONPRO460,Chrome OS,,Silver,1 rating,5,$699.00 ,https://www.amazon.com/Apple-Macbook-Display-i7-6700HQ-DDR3-2133/dp/B07J1XKZT3/ref=sr_1_289
Apple,Apple MACBOOK,12 Inches,2560 x 1440 pixels,core_m,1.1 GHz,8 GB,256 GB,intel,Integrated,macOS 10.13 High Sierra,2.03 Pounds,,47 ratings,3.4,$249.99 ,https://www.amazon.com/Apple-Macbook12-0-inch-256GB-Dual-Core-Laptop/dp/B01J6B272C/ref=sr_1_335
Apple,MacBook Pro,15.4 Inches,1440 x 900 pixels,Core i5,2.4 GHz,4 GB,320 GB,Intel HD Graphics and NVIDIA GeForce GT 330M,Integrated,Mac OS X v10.6 Snow Leopard Operating System,5.6 Pounds,ALUMINUM,11 ratings,3.5,$390.00 ,https://www.amazon.com/Apple-MacBook-MC371LL-15-4-Inch-Refurbished/dp/B078ZLSN81/ref=sr_1_333
Apple,Z18T000PP,15.3,2560 x 1600 pixels,M2,3.4,16 GB,512 GB,apple,Integrated,macOS 12 Monterey,6.25 Pounds,,7 ratings,4.4,"$1,674.99 ",https://www.amazon.com/Apple-2023-MacBook-512GB-Storage/dp/B0CB9BWMPY/ref=sr_1_332
Apple,Mvvm2ll/a,16 Inches,3840 x 2160 pixels,Core i9,2.4 GHz,16 GB,512 GB,Radeon Pro 5300M,Integrated,macOS Big Sur,,Silver,2 ratings,3.2,$787.04 ,https://www.amazon.com/Apple-MacBook-2-4GHz-Silver-Renewed/dp/B09V71FTH4/ref=sr_1_331
Apple,Z18T000PL,15.3,2560 x 1600 pixels,M2,3.4,16 GB,256 GB,apple,Integrated,macOS 12 Monterey,,,2 ratings,5,$949.00 ,https://www.amazon.com/Apple-2023-MacBook-256GB-Storage/dp/B0C95F9VRH/ref=sr_1_330
Apple,MPXQ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2.3 GHz,16 GB,512 GB,Intel Iris Plus Graphics 640,Integrated,Mac OS,,Space Grey,25 ratings,3.9,$424.00 ,https://www.amazon.com/Apple-MacBook-MPXQ2LL-Mid-2017-13-3-inch/dp/B08XR1NL3W/ref=sr_1_328
Apple,Mvvl2ll/a,16 Inches,2560 x 1600 pixels,Intel Core i7,2.6 GHz,32 GB,1 TB,Intel UHD Graphics 630,Integrated,,,Space Gray,15 ratings,3.7,$959.99 ,https://www.amazon.com/Apple-MacBook-2-4GHz-inches-Renewed/dp/B09SVXKHM8/ref=sr_1_327
Apple,Z15S000CT,13.6,2560 x 1600 pixels,M2,3.4,16 GB,256 GB,,Integrated,macOS 12 Monterey,,,31 ratings,4.9,$899.99 ,https://www.amazon.com/Apple-2022-MacBook-256GB-Storage/dp/B0BJWBHBP7/ref=sr_1_326
Apple,MacBook ProÂ MV972LL/A,13.3 Inches,2560 x 1600 pixels,Unknown,2.4 GHz,8 GB,512 GB,Intel Iris Plus Graphics 655,Integrated,Mac OS,3 Pounds,Space Gray,,,$564.97 ,https://www.amazon.com/Apple-MacBook-Intel-i5-7400T-Renewed/dp/B09C1M6S8R/ref=sr_1_325
Apple,MF839LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2.7 GHz,16 GB,128 GB,Intel Iris,dedicated,Mac OS,5 Pounds,Silver,25 ratings,4.2,$399.00 ,https://www.amazon.com/Apple-MacBook-MF839LL-128GB-Storage/dp/B07WCCW4GS/ref=sr_1_324
Apple,,13.3 Inches,2560 x 1600 pixels,,1.2 GHz,16 GB,512 GB,Intel Iris Plus,Integrated,Mac OS,5.4 Pounds,Gold,,,"$1,199.95 ",https://www.amazon.com/Apple-13-3-MacBook-Retina-Display/dp/B09KW8NRHZ/ref=sr_1_323
Apple,MPXQ2LL/A,13 Inches,2560 x 1600 pixels,Core i5,2.3 GHz,16 GB,128 GB,Intel Iris Plus Graphics 640,Integrated,Mac OS,3.02 Pounds,Silver,5 ratings,3.8,$459.02 ,https://www.amazon.com/Apple-MacBook-Display-MPXQ2LL-Renewed/dp/B07WDYDVNC/ref=sr_1_322
Apple,Z160000AU,13.6 Inches,2560 x 1600 pixels,Apple M2,3.4 GHz,16 GB,256 GB,apple,Integrated,macOS 12 Monterey,,,60 ratings,4.7,$849.00 ,https://www.amazon.com/Apple-2022-MacBook-256GB-Storage/dp/B0BB8BHKB8/ref=sr_1_321
Apple,Z15S000CU,13,2560 x 1600 pixels,Apple M2,3.4,24 GB,256 GB,Intel HD Graphics 520,Integrated,macOS 12 Monterey,,,5 ratings,5,"$1,549.95 ",https://www.amazon.com/Apple-2022-MacBook-256GB-Storage/dp/B0BH7KFSZS/ref=sr_1_320
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Core i5-6267U,2.9 GHz,8 GB,256 GB,Intel Iris Graphics 550,Dedicated,Mac OS,3.02 Pounds,,9 ratings,3.8,$510.00 ,https://www.amazon.com/Apple-MacBook-MLH12LL-13-inch-Dual-core/dp/B07V6TTPS3/ref=sr_1_319
Apple,Z174000EB,16 Inches,2560 x 1600 pixels,Apple M2 Pro 12-Core CPU 19-core GPU Chip,3.49 GHz,64 GB,512 GB,Apple M2 Pro 12-Core CPU 19-core GPU Chip,Dedicated,Mac OS,5 Pounds,Space Gray,1 rating,5,"$2,749.91 ",https://www.amazon.com/Apple-CTO-16-MacBook-Pro/dp/B0BY1CMJVR/ref=sr_1_318
Apple,MWP42LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i5,2 GHz,32 GB,512 GB,Intel Iris Plus,Integrated,Mac OS,,,2 ratings,5,$774.99 ,https://www.amazon.com/Apple-MacBook-Touch-2-0GHz-13-inch/dp/B09FV8D6N1/ref=sr_1_317
Apple,MGN63LL/A,13.3 Inches,2560 x 1600 pixels,Unknown,,16 GB,512 GB,7-core GPU,Apple M1 GPU,Mac OS,4.9 Pounds,Space Gray,15 ratings,4.4,$919.68 ,https://www.amazon.com/Apple-MacBook-512GB-Space-Renewed/dp/B09V31JB9D/ref=sr_1_316
Apple,MacBook Pro Early 2023,16.2 Inches,2048x1536,Apple M2 Max,,96 GB,2 TB,,Integrated,macOS 10.14 Mojave,8.4 Pounds,,3 ratings,5,"$4,682.50 ",https://www.amazon.com/Apple-MacBook-Pro-Early-2023/dp/B0BZ1BGJGZ/ref=sr_1_314
Apple,MPXV2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,3.1 GHz,8 GB,128 GB,Intel Iris Plus Graphics 650,Integrated,macOS 10.13 High Sierra,,,8 ratings,4,$800.60 ,https://www.amazon.com/Apple-MacBook-13-3-MPXV2LL-Touch/dp/B08SWJ214K/ref=sr_1_313
Apple,Z1C80001H,14 Inches,,Others,,24 GB,1 TB,Apple M3 8C CPU - 10C GPU,Integrated,Mac OS,5 Pounds,Space Gray,,,"$2,199.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-14/dp/B0CPN4JSC8/ref=sr_1_359
Apple,MLUQ2LL/A,13,2560 x 1600 pixels,I5-6360U,2.4 GHz,8 GB,256,,Integrated,macOS 10.15 Catalina,,,,,$444.80 ,https://www.amazon.com/Apple-MacBook-2-4GHz-13-inch-Renewed/dp/B0BK5GLS8F/ref=sr_1_358
Apple,MKH53LL/A,14.2 Inches,2560 x 1440 pixels,Others,3.2 GHz,32 GB,2 TB,Apple,Integrated,Mac OS,,Space Gray,,,"$2,999.96 ",https://www.amazon.com/Apple-14-inch-MacBook-10%E2%80%91core-32%E2%80%91core/dp/B0CJ496M87/ref=sr_1_357
Apple,5R942LL/A,15.4 Inches,2560 x 1600 pixels,Core i7,2.6 GHz,16 GB,512 GB,Intel HD Graphics 630,Integrated,Mac OS,,Space Gray,19 ratings,4,$799.00 ,https://www.amazon.com/Apple-MacBook-15-inch-Display-Renewed/dp/B07QML1PFQ/ref=sr_1_355
Apple,MPXQ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,,16 GB,256 GB,Intel Iris Plus Graphics 640,Integrated,macOS 10.14 Mojave,4.49 Pounds,Silver,,,$555.03 ,https://www.amazon.com/Apple-MacBook-13-3in-MPXQ2LL-Mid-2017/dp/B08HHLV5SV/ref=sr_1_354
Apple,Z18L000PN,15.3,2560 x 1600 pixels,M2,3.4,16 GB,256 GB,,Integrated,macOS 12 Monterey,,,1 rating,4,$899.99 ,https://www.amazon.com/Apple-2023-MacBook-256GB-Storage/dp/B0C8WT6FQ1/ref=sr_1_353
Apple,MPXV2LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,3.5 GHz,16 GB,256 GB,Intel Iris Plus Graphics 650,Integrated,Mac OS,,,7 ratings,4.8,$419.00 ,https://www.amazon.com/Apple-MacBook-13-3-MPXV2LL-Touch/dp/B08W9WRWZF/ref=sr_1_351
Apple,MV962LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,2.4 GHz,16 GB,512 GB,Intel Iris Plus Graphics 655,Integrated,macOS 10.15 Catalina,,Space Gray,53 ratings,3.7,$640.05 ,https://www.amazon.com/Apple-MacBook-inches-Touch-MV962LL/dp/B08XS98YS8/ref=sr_1_350
Apple,unknown,13.3 Inches,2560 x 1600 pixels,Core i5,"3.1, 2.7 GHz",16 GB,256 GB,Intel Iris Graphics 6100,Integrated,Chrome OS,3.5 Pounds,Silver,25 ratings,3.6,$499.99 ,https://www.amazon.com/Apple-MacBook-13-3-Inch-Display-Refurbished/dp/B07J1L6MPL/ref=sr_1_349
Apple,Z160000B1,13.6,2560 x 1600 pixels,Apple M1,,16 GB,512 GB,Apple Integrated Graphics,Integrated,macOS 12 Monterey,2.7 Pounds,,51 ratings,4.8,$949.00 ,https://www.amazon.com/Apple-2022-MacBook-512GB-Storage/dp/B0BB8SK52N/ref=sr_1_348
Apple,MacBook Air,13.3 Inches,2560 x 1600 pixels,,,4 GB,,Intel HD Graphics 4000,Integrated,,3 Pounds,,9 ratings,3.1,$253.74 ,https://www.amazon.com/Apple-MacBook-MD232LL-i5-3437U-Renewed/dp/B07N1C2SY5/ref=sr_1_347
Apple,Z1C80001F,14 Inches,,Others,,16 GB,1 TB,Apple M3 8C CPU - 10C GPU,Integrated,Mac OS,5 Pounds,Space Gray,,,"$1,999.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-14/dp/B0CPN2L3XY/ref=sr_1_346
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Core i5,,8 GB,500 GB,Intel Iris Plus,Integrated,Mac OS,,,28 ratings,4.2,$599.99 ,https://www.amazon.com/Apple-MacBook-MPXV2LL-13-3-inch-Display/dp/B082DM624X/ref=sr_1_345
Apple,MR9Q2LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,,16 GB,1 TB,Intel Iris Plus Graphics 655,Integrated,macOS 10.14 Mojave,3.02 Pounds,Space Gray,40 ratings,3.8,$679.99 ,https://www.amazon.com/Apple-MacBook-13-3in-MR9Q2LL-Touch-Bar/dp/B08FG9JK9X/ref=sr_1_344
Apple,MGN63LL/A,13.3 Inches,2560 x 1600 pixels,Unknown,3.2 GHz,8 GB,512 GB,7-core GPU,Integrated,,,Gold,13 ratings,4.8,$823.33 ,https://www.amazon.com/Apple-MacBook-inches-Retina-Renewed/dp/B09V6PZ5XR/ref=sr_1_343
Apple,MF841LL/A-CR,13.3 Inches,2560 x 1600 pixels,Core i5,"3.3, 2.9 GHz",8 GB,,Intel Iris Graphics 6100,Integrated,Mac OS,1.1 Pounds,,8 ratings,3.8,$599.00 ,https://www.amazon.com/Apple-MF841LL-Notebook-Computer-Refurbished/dp/B01B1YYLSK/ref=sr_1_341
Apple,MVFH2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i5,1.6 GHz,8 GB,512 GB,Intel UHD Graphics 617,Integrated,macOS 10.14 Mojave,,Gold,,,$569.00 ,https://www.amazon.com/Apple-MacBook-1-6GHz-Intel-13-3-inch/dp/B098TXVVNG/ref=sr_1_340
Apple,MV902LL/A,15 Inches,2560 x 1600 pixels,MV902LL/A,2.4 GHz,16 GB,,AMD Radeon Pro 555X,Dedicated,macOS 11 Big Sur,,,,,$765.00 ,https://www.amazon.com/Apple-MacBook-15-inch-Storage-Renewed/dp/B0BDC9PRBD/ref=sr_1_339
Apple,MV962LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,,8 GB,256 GB,Intel Iris Plus Graphics 655,Integrated,Mac OS,0.6 Kilograms,Space Gray,313 ratings,4.3,$575.00 ,https://www.amazon.com/Apple-MacBook-Touch-Quad-Core-Graphics/dp/B0849TCJ64/ref=sr_1_337
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Core i5,2.9 GHz,16 GB,256 GB,Intel Iris Graphics 550,Dedicated,Mac OS,,Space Gray,34 ratings,3.8,$593.98 ,https://www.amazon.com/Apple-MacBook-MLH12LL-13-3inch-Dual-core/dp/B07VD9Z4VS/ref=sr_1_383
Apple,Mll42ll/a,13 Inches,2560 x 1600 pixels,Core i5,2 GHz,8 GB,128 GB,Intel Iris Graphics 540,Integrated,Mac OS,,,,,$395.00 ,https://www.amazon.com/Apple-MacBook-2-0Ghz-13-inch-Storage/dp/B0B52B54LD/ref=sr_1_382
Apple,MLH32LL/A,15 Inches,2560 x 1600 pixels,Intel Core i7,2.6 GHz,16 GB,512 GB,Intel HD Graphics 530 graphics processor,Integrated,,,,,,$669.99 ,https://www.amazon.com/Apple-MacBook-2-6GHz-MLH32LL-Renewed/dp/B09M1ZNPMK/ref=sr_1_381
Apple,Z18T000PP,15 Inches,2560 x 1600 pixels,Apple M2 8-Core CPU 10-Core GPU Chip,,16 GB,512 GB,Apple M2 8-Core CPU 10-Core GPU Chip,Dedicated,Mac OS,5 Pounds,Midnight,3 ratings,5,"$1,323.00 ",https://www.amazon.com/Apple-MacBook-8-core-10-core-512GB/dp/B0C8K7XTMN/ref=sr_1_380
Apple,MacBook Pro,15 Inches,1366 x 768 pixels,,,16 GB,1000 GB,NVIDIA GeForce GT 750M,Dedicated,10.14 Mojave,4.46 Pounds,,5 ratings,4.4,$393.57 ,https://www.amazon.com/Apple-MacBook-15-4-inch-Quad-core-Display/dp/B01MXEUYDJ/ref=sr_1_379
Apple,MPXW2LL/A-cr,13 Inches,2560 x 1600 pixels,Core i5,3.1 GHz,8 GB,512 GB,"Integrated Graphics,Intel Iris 650",Integrated,macOS 10.12 Sierra,3.02 Pounds,Space Gray,244 ratings,3.9,$744.40 ,https://www.amazon.com/Apple-MacBook-Retina-MPXW2LL-Refurbished/dp/B07H8NBB62/ref=sr_1_377
Apple,MPXQ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,,16 GB,256 GB,Intel Iris Plus Graphics 640,Integrated,macOS 10.14 Mojave,,Space Gray,5 ratings,4,$499.82 ,https://www.amazon.com/Apple-MacBook-13-3in-MPXQ2LL-Mid-2017/dp/B08WH9YD13/ref=sr_1_376
Apple,Z1610005E,13.6,2560 x 1600 pixels,Apple M1,,16 GB,512 GB,,Integrated,macOS 12 Monterey,5 Pounds,,,,"$1,559.99 ",https://www.amazon.com/Apple-2022-MacBook-512GB-Storage/dp/B0BSB1BGZZ/ref=sr_1_375
Apple,MWTJ2LLA,13 Inches,2560 x 1600 pixels,MWTJ2LLA,1.1 GHz,16 GB,256 GB,Intel Iris Plus,Integrated,macOS 11 Big Sur,,,,,$510.00 ,https://www.amazon.com/Apple-MacBook-1-1GHz-256GB-Renewed/dp/B0BFKP51H1/ref=sr_1_373
Apple,Z16R0005U,13,2560 x 1600 pixels,M2,,16 GB,512 GB,Apple Integrated Graphics,Dedicated,Mac OS,6.2 Pounds,,10 ratings,4.4,"$1,329.00 ",https://www.amazon.com/CTO-Apple-13-MacBook-Pro/dp/B0B4LLKX5K/ref=sr_1_371
Apple,MacBook Pro,14.2 Inches,2560 x 1600 pixels,ARM 7100,,32 GB,512 GB,M1 Pro,Integrated,Mac OS,,Space Gray,3 ratings,5,"$1,769.53 ",https://www.amazon.com/Apple-MacBook-14-inch-Storage-Renewed/dp/B0BZTJC3DB/ref=sr_1_370
Apple,MPXQ2LL/A,13.3 Inches,2560 x 1600 pixels,Apple M1,2.3 GHz,8 GB,256 GB,Intel Iris Plus Graphics 640,Integrated,macOS 10.14 Mojave,,Silver,44 ratings,3.9,$367.50 ,https://www.amazon.com/Apple-MacBook-2-3GHz-13-inch-Renewed/dp/B0BX4M46F2/ref=sr_1_369
Apple,"MacBook 12"" - MF855LL/A",12 Inches,2560 x 1440 pixels,Core M-5Y31,,8 GB,256 GB,Intel HD Graphics 5300,Integrated,,2 Pounds,Gray,409 ratings,3.7,$339.97 ,https://www.amazon.com/Apple-Macbook-Retina-Display-Refurbished/dp/B01J6B22MC/ref=sr_1_368
Apple,MWTJ2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i3,1.1 GHz,8 GB,256 GB,Intel Iris Plus,Integrated,Mac OS,,,,,$529.99 ,https://www.amazon.com/Apple-MacBook-MWTJ2LL-Early-13-3in/dp/B0921PR45C/ref=sr_1_367
Apple,MVVJ2LL/A,16 Inches,2560 x 1600 pixels,Intel Core i9,,64 GB,2 TB,,Integrated,macOS 12 Monterey,,,3 ratings,4.3,"$1,323.00 ",https://www.amazon.com/Apple-MacBook-2-4GHz-16-inch-Renewed/dp/B0BRLC8F97/ref=sr_1_366
Apple,MNQF2LL/A,13.3 Inches,2560 x 1600 pixels,,,8 GB,512 GB,Intel Iris Graphics 550,Dedicated,,3.02 Pounds,Space Gray,128 ratings,3.7,$363.39 ,https://www.amazon.com/Apple-MacBook-MNQF2LL-i5-6287U-Renewed/dp/B07CN725RG/ref=sr_1_365
Apple,"2022 Apple MacBook Air M2, 16GB RAM, 1TB Storage - Midnight (Z160000B6)",13.6,2560 x 1600 pixels,Unknown,,16 GB,1 TB,8-Core GPU,Integrated,macOS 12 Monterey,,,9 ratings,4,"$1,388.69 ",https://www.amazon.com/Apple-MacBook-13-inch-Storage-Midnight/dp/B0BZTG7P7M/ref=sr_1_364
