brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Lenovo,Thinkpad,14 Inches,1366 x 768,apple_ci5,1.9 GHz,8 GB,250 GB,INTEL HD,Integrated,Windows 10 Pro,4 pounds,Black,211 ratings,3.9,$158.79,https://www.amazon.com/Lenovo-ThinkPad-T440-NoteBook-Professional/dp/B072KPHQBP/ref=sr_1_579
Lenovo,Lenovo Yoga 7i 2-in-1 Laptop,16 Inches,1920 x 1200 pixels,core_i7,5 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,4.49 pounds,Storm Grey,45 ratings,4.4,$869.99,https://www.amazon.com/Lenovo-Yoga-7i-Laptop-Touchscreen/dp/B0CJ4XWXXZ/ref=sr_1_575
Lenovo,ThinkPad X1 Carbon 6th Gen 20KH002WUS Ultrabook,14 Inches,1920 x 1080 pixels,1_2GHz_Cortex_A8,1.7 GHz,4 GB,256 GB,Intel UHD Graphics 620,Integrated,Windows 10 Pro,2.49 pounds,Black,22 ratings,3.8,"$1,166.48",https://www.amazon.com/Lenovo-Thinkpad-20KH002WUS-1920x1080-Ultrabook/dp/B079J3NWYZ/ref=sr_1_573
Lenovo,IdeaPad Gaming 3 15ARH7,15.6 Inches,1920 x 1080 pixels,ryzen_7,3.2 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4050,Dedicated,Windows 11 Home,5.1 pounds,Gray,2 ratings,5.0,"$1,229.00",https://www.amazon.com/Lenovo-IdeaPad-Gaming-Display-GeForce/dp/B0C5N8G3QD/ref=sr_1_587
LENOVO,Yoga 7i,15.6 Inches,1920x1800,core_i7_family,2.8 GHz,12 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 10 Pro,4.18 pounds,Dark Moss,2 ratings,5.0,"$1,349.00",https://www.amazon.com/Touchscreen-Platform-i7-1165G7-Thunderbolt-Fingerprint/dp/B0B45FCSC6/ref=sr_1_572
Lenovo,Lenovo Thinkpad,15.6 Inches,1920 x 1080 pixels,apple_ci7,2.8 GHz,32 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.51 pounds,,1 rating,3.0,"$1,899.00",https://www.amazon.com/Lenovo-ThinkPad-Touchscreen-Fingerprint-Professional/dp/B09WJLCYK3/ref=sr_1_574
LENOVO,Slim 7i,14 Inches,2880 x 1800 pixels,core_i7_family,3 GHz,16 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 10 Pro,3.13 pounds,Cloudy Grey,,,"$1,449.00",https://www.amazon.com/Touchscreen-i7-1260P-Graphics-Thunderbolt-Keyboard/dp/B0C2HKHRWB/ref=sr_1_571
Lenovo,Ideapad,15.6 Inches,1366 x 768 pixels,athlon,3.2 GHz,20 GB,1 TB,AMD Radeon graphics,Integrated,Windows 11 S,5.49 pounds,,6 ratings,2.6,$317.56,https://www.amazon.com/Lenovo-Anti-Glare-Dual-core-Processor-Accessories/dp/B0C277NN81/ref=sr_1_569
Lenovo,IdeaPad,14 Inches,1920 x 1080 pixels,core_i5,4.4 GHz,40 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.3 pounds,,2 ratings,3.0,$689.00,https://www.amazon.com/Lenovo-IdeaPad-Everyday-Computer-Display/dp/B0CBZN48DY/ref=sr_1_570
Lenovo,,14 Inches,1920 x 1080 pixels,amd_ryzen_7,4.3 GHz,8 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.04 pounds,,,,$579.00,https://www.amazon.com/Lenovo-Touchscreen-Computer-Fingerprint-Accessories/dp/B0CC5K81VS/ref=sr_1_568
Lenovo,2021,15.6 Inches,1600 x 900 pixels,ryzen_5,2.1 GHz,8 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11,4.63 pounds,Abyss Blue,208 ratings,4.6,$489.00,https://www.amazon.com/Lenovo-IdeaPad-Processor-Graphics-82KV006RUS/dp/B09BGB358R/ref=sr_1_566
Lenovo,Yoga 7i,14 Inches,2240 x 1400,core_i7,2.9 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,2.65 pounds,Grey,4 ratings,4.7,"$1,049.99",https://www.amazon.com/Lenovo-Touchscreen-i7-1195G7-Fingerprint-Thunderbolt/dp/B0BBFZ6NFQ/ref=sr_1_577
Lenovo,IdeaPad Slim 9,14 Inches,3840 x 2160 pixels,core_i7,2.9 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,2.65 pounds,Shadow Black,1 rating,5.0,$769.99,https://www.amazon.com/Lenovo-Touchscreen-i7-1195G7-Fingerprint-Thunderbolt/dp/B0BQJ5RMZS/ref=sr_1_563
Lenovo,Lenovo Yoga 7i 16GB,14 Inches,1920x1080,core_i5,3.4 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11,3.42 pounds,Gray,,,$779.00,https://www.amazon.com/Lenovo-i5-1335U-i7-1255U-Fingerprint-Thunderbolt/dp/B0CKVSQSR5/ref=sr_1_567
Lenovo,Lenovo Thinkpad,14 Inches,1366 x 768 pixels,core_i5,1.9 GHz,8 GB,128,Intel HD Graphics,Integrated,Windows 10 Pro,3 pounds,,71 ratings,3.8,$132.98,https://www.amazon.com/Lenovo-T440-LED-backlit-Performance-Professional/dp/B07C9YV85F/ref=sr_1_565
Lenovo,82RA00,16 Inches,1920 x 1200 pixels,ryzen_7,1.8 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Pro,4.62 pounds,Squall Grey,,,"$1,049.00",https://www.amazon.com/Lenovo-Touchscreen-Graphics-Keyboard-Fingerprint/dp/B0C2P9G87G/ref=sr_1_564
Lenovo,IdeaPad Slim 5 82XF,16 Inches,1920 x 1200 pixels,core_i7_family,2.9 GHz,,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,4.17 pounds,Abyss Blue,,,"$1,209.00",https://www.amazon.com/Lenovo-Business-Touchscreen-i7-1355U-Fingerprint/dp/B0CF48GWJ9/ref=sr_1_562
Lenovo,Thinkpad P50,15.6 Inches,1920x1080,Xeon,3.7 GHz,16 GB,512 GB,NVIDIA Quadro M2000M 4GB,Dedicated,Windows 10 Pro,3.88 pounds,,74 ratings,4.1,$389.00,https://www.amazon.com/Lenovo-ThinkPad-P50-Workstation-Laptop/dp/B086BR8828/ref=sr_1_559
Lenovo,ThinkPad P14s,14 Inches,1920x1080,core_i7,3 GHz,32 GB,1 TB,NVIDIA Quadro T500 (4GB GDDR6 dedicated),Dedicated,Windows 11 Pro,3.24 pounds,Black,9 ratings,3.8,$999.99,https://www.amazon.com/Lenovo-ThinkPad-P14s-Touchscreen-Workstation/dp/B09VPGQGCF/ref=sr_1_561
Lenovo,Ideapad 1i,14 Inches,1366 x 768 pixels,pentium,1.1 GHz,4 GB,128 GB,Intel HD Graphics,Integrated,Windows 11 S,3.09 pounds,Gray,157 ratings,4.1,$209.00,https://www.amazon.com/Lenovo-Ideapad-Processor-Graphics-SnowBell/dp/B0BPB134TM/ref=sr_1_560
Lenovo,,15.6 Inches,1920 x 1080 pixels,ryzen_7,2 GHz,8 GB,256 GB,AMD Radeon Vega 8,Integrated,Windows 11 Home,3.75 pounds,Blue,205 ratings,4.5,$569.00,https://www.amazon.com/Lenovo-IdeaPad-Laptop-Fingerprint-SnowBell/dp/B0BVH37XB8/ref=sr_1_558
Lenovo,Lenovo Ideapad,15.6 Inches,1366 x 768 pixels,core_i3_family,1.2 GHz,4 GB,128 GB,Intel UHD Graphics 600,Integrated,Windows 10,4.1 pounds,Almond,25 ratings,4.4,$292.99,https://www.amazon.com/Lenovo-IdeaPad-i3-1005G1-Dual-Core-Processor/dp/B08FMW2Z19/ref=sr_1_556
Lenovo,Lenovo IdeaPad Gaming 3,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.5 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3050,Integrated,Windows 11 Home,5.1 pounds,Onyx Grey,364 ratings,4.1,$849.99,https://www.amazon.com/Lenovo-IdeaPad-Display-i5-12400-Keyboard/dp/B0CDGNG4SH/ref=sr_1_555
Lenovo,Lenovo Legion 5i Pro Gen 6,16 Inches,2560 x 1600 pixels,core_i7,4.6 GHz,32 GB,2 TB,NVIDIA GeForce RTX 3070,Dedicated,Windows 11 Home,5.07 pounds,Black,1 rating,5.0,"$1,799.00",https://www.amazon.com/Lenovo-Legion-Pro-Gen-Thunderbolt/dp/B09MRRRLF9/ref=sr_1_554
Lenovo,Lenovo IdeaPad Flex 5,16 Inches,2560 x 1600 pixels,core_i7_1255u,1.7 GHz,16 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,4.63 pounds,Storm Grey,5 ratings,5.0,$829.00,https://www.amazon.com/Lenovo-IdeaPad-Flex-Touchscreen-Processor/dp/B0C7GLKS21/ref=sr_1_553
Lenovo,P50,15.6 Inches,1920 x 1080 pixels,core_i7_6820hq,2.7 GHz,16 GB,256 GB,Intel,"Integrated, Dedicated",Windows 10 Pro,6 pounds,,3 ratings,3.5,$349.95,https://www.amazon.com/Lenovo-P50-15-6-inch-Workstation-Thunderbolt/dp/B09C2KFBQN/ref=sr_1_646
Lenovo,ThinkPad X1 Titanium Gen 1,13.5 Inches,2256 x 1504,core_i7_family,2.4 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,2.54 pounds,Titanium,,,"$1,199.00",https://www.amazon.com/Lenovo-2256x1504-i7-1180G7-Fingerprint-Thunderbolt/dp/B0CB843F2D/ref=sr_1_645
Lenovo,Lenovo Thinkpad,14 Inches,1920x1080,core_i5_8250u,1.7 GHz,16 GB,256 GB,Intel HD Graphics 620,Integrated,Windows 10 Pro,3.08 pounds,,21 ratings,3.7,$315.00,https://www.amazon.com/Lenovo-Thinkpad-X1-Yoga-G3/dp/B092788N3N/ref=sr_1_647
Lenovo,"Lenovo Ideapad Gaming 3i 15""",15.6 Inches,1920 x 1080 pixels,core_i7,2.3 GHz,8 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,4.8 pounds,Gray,187 ratings,4.3,$905.00,https://www.amazon.com/Lenovo-IdeaPad-Gaming-3i-Everyday/dp/B0B4PQNGDM/ref=sr_1_644
Lenovo,Legion 5 15,15.6,1920 x 1080,Ryzen 7,3.2 ryzen_7,16 GB,512 GB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11,5.29 pounds,Phantom Blue,633 ratings,4.6,"$1,199.00",https://www.amazon.com/Lenovo-Display-Processor-Storage-82JW00BDUS/dp/B09BDGD2TZ/ref=sr_1_642
Lenovo,IdeaPad Flex 5 15IIL05 81X3000VUS,15.6 Inches,1920 x 1080,corei7_1065g7,1.3 GHz,16 GB,512 GB,NVIDIA GeForce MX 450,Dedicated,Windows 10 Home,4.18 pounds,2 in 1 | 16GB RAM | 512GB PCIe SSD,42 ratings,3.7,$799.00,https://www.amazon.com/Lenovo-81X3000VUS-i7-1065G7-Fingerprint-Convertible/dp/B08DQ4TYMF/ref=sr_1_641
Lenovo,Yoga7,16 Inches,1920 x 1200 pixels,ryzen_7,2.7 GHz,16 GB,1 TB,AMD Radeon 680M Integrated,Integrated,Windows 11 Pro,4.5 pounds,Silver,1 rating,5.0,$899.00,https://www.amazon.com/Lenovo-i7-1255U-Graphic-Fingerprint-Win11Pro/dp/B0CJXZY4YR/ref=sr_1_640
LENOVO,82R7,14 Inches,2880 x 1800,core_i7_family,2.4 GHz,16 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 10 Pro,7 pounds,Storm Grey,,,"$1,499.00",https://www.amazon.com/LENOVO-2880x1800-Processor-Fingerprint-Thunderbolt4/dp/B0CL4HDBT9/ref=sr_1_638
LENOVO,Yoga 7i,15.6 Inches,1920x1800,core_i7_family,2.9 GHz,12 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11,4.19 pounds,Dark Moss,,,"$1,299.00",https://www.amazon.com/LENOVO-Touchscreen-i7-1165G7-Thunderbolt-Fingerprint/dp/B0C3CN11QQ/ref=sr_1_635
Lenovo,IdeaPad 3,17.3 Inches,1600 x 900 pixels,amd_ryzen_7_1700,2.3 GHz,12 GB,128 GB,AMD Radeon Vega 10 Graphics,Integrated,Windows 10 Home,5.39 pounds,Platinum Grey,145 ratings,4.4,$669.00,https://www.amazon.com/Lenovo-IdeaPad-Fingerprint-Bluetooth-Graphics/dp/B08KFMFWZK/ref=sr_1_637
Lenovo,ThinkPad E15 G2,15.6 Inches,1920 x 1080 pixels,intel_core_i7_1165g7,2.8 GHz,32 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 10 Pro,3.74 pounds,Glossy black,8 ratings,4.4,"$1,449.00",https://www.amazon.com/Lenovo-i7-1165G7-1920x1080-Fingerprint-Bluetooth/dp/B09KP5LJSW/ref=sr_1_631
Lenovo,Lenovo IdeaPad Flex 5,14 Inches,2560 x 1600 pixels,ryzen_7_5700u,4.3 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,4.63 pounds,Storm Grey,2 ratings,4.5,$709.99,https://www.amazon.com/Lenovo-Flex-Touchscreen-Display-Processor/dp/B0BNX92Z7N/ref=sr_1_633
Lenovo,Lenovo Thinkpad,14 Inches,1920x1080,core_i5,2.6 GHz,8 GB,256 GB,,Integrated,Windows 10 Pro,2.91 pounds,Black,26 ratings,3.6,$165.00,https://www.amazon.com/Lenovo-Thinkpad-T470s-Business-Laptop/dp/B07MWS1XLY/ref=sr_1_636
Lenovo,IdeaPad Flex 5 16,16 Inches,2560 x 1600,core_i7_family,2.9 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,4.63 pounds,Storm Gray,,,$999.99,https://www.amazon.com/Lenovo-i7-1255U-Graphics-Thunderbolt4-Fingerprint/dp/B0CJTWGHGF/ref=sr_1_634
Lenovo,lenovo,15.6 Inches,1920 x 1080 pixels,core_i5,1.6 GHz,12 GB,1000 GB,Intel UHD Graphics,Integrated,Windows 10,4.2 pounds,Iron Gray,3 ratings,4.6,"$1,369.00",https://www.amazon.com/Lenovo-Widescreen-Multi-Touch-i5-10210U-Fingerprint/dp/B089YB9HBK/ref=sr_1_632
Lenovo,Lenovo IdeaPad,15.6 Inches,1920 x 1080 pixels,pentium,3.3 GHz,8 GB,384 GB,Intel UHD Graphics,Integrated,Windows 11 S,3.74 pounds,Abyss Blue,97 ratings,4.2,$429.99,https://www.amazon.com/IdeaPad-Laptop-Microsoft-Quad-Core-Processor/dp/B0BY5V7XVK/ref=sr_1_630
Lenovo,Flex 5,14 Inches,1920 x 1080 pixels,amd_r_series,1.8 GHz,16 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 10 Pro,3.3 pounds,,5 ratings,4.7,$799.00,https://www.amazon.com/Lenovo-Flex-Convertible-Touchscreen-Durlyfish/dp/B09SKYVPVY/ref=sr_1_628
Lenovo,Lenovo Legion,16 Inches,2560 x 1600 pixels,amd_ryzen_7,3.2 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 Home,5.5 pounds,Gray,,,"$1,199.00",https://www.amazon.com/Lenovo-Legion-Display-GeForce-Bluetooth/dp/B0BR38TDGR/ref=sr_1_629
Lenovo,,14 Inches,1920 x 1080 pixels,Intel_Mobile_CPU,3.3 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Intel Iris Xe Graphics,Windows 11 Home,3.15 pounds,,49 ratings,4.6,$619.99,https://www.amazon.com/Lenovo-Business-i5-1135G7-Fingerprint-Accessories/dp/B0BW8DR4RV/ref=sr_1_627
Lenovo,82SF,15.6 Inches,1920 x 1080 pixels,core_i7_family,1.7 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.8 pounds,Blue,35 ratings,3.6,$999.99,https://www.amazon.com/Lenovo-Touchscreen-i7-1255U-Graphics-Fingerprint/dp/B0C3CRHPN3/ref=sr_1_625
Lenovo,"2023 Newest Lenovo 14"" FHD Laptop",14 Inches,1920 x 1080 pixels,core_i3,3 GHz,12 GB,512 GB,Intel UHD Graphics,Integrated,Windows 11 Home,3.3 pounds,Platinum Grey,15 ratings,4.0,$379.00,https://www.amazon.com/Lenovo-2023-Laptop-FHD-HubxcelAccessory/dp/B0BSZHWKS7/ref=sr_1_622
Lenovo,ThinkPad X13 Gen 2,13.3 Inches,1920 x 1200 pixels,core_i5_family,4.2 GHz,16 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,2.78 pounds,Gray,8 ratings,4.1,$749.00,https://www.amazon.com/Lenovo-ThinkPad-X13-Gen-Touchscreen/dp/B0CK494QFC/ref=sr_1_620
Lenovo,"Newest Lenovo 14"" HD Laptop",14 Inches,1366 x 768 pixels,celeron_n4020,1.1 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Windows 11 Home,3.08 pounds,Cloud Grey,59 ratings,3.9,$209.00,https://www.amazon.com/Lenovo-Newest-14-Laptop-MarxsolCables/dp/B0BL1ZHSQR/ref=sr_1_626
Lenovo,T460,14 Inches,1920x1080,core_i7_6600u,2.6 GHz,16 GB,256 GB,Intel,Integrated,Windows 10 Pro,3.81 pounds,Black,3 ratings,5.0,$234.64,https://www.amazon.com/Lenovo-Thinkpad-T460-Ultrabook-Windows/dp/B095XGNLSK/ref=sr_1_621
Lenovo,Lenovo ThinkPad X1 Carbon Gen 9,13.5 Inches,2256 x 1504,core_i7,2.1 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,2.6 pounds,I7-1160G7,7 ratings,4.8,"$1,009.99",https://www.amazon.com/Lenovo-i7-1160G7-Anti-Reflective-Precision-Titanium/dp/B08YXSPKX8/ref=sr_1_618
Lenovo,ThinkBook 15 Gen3 ACL,15.6 Inches,,Ryzen 3,,20 GB,512 GB,,Integrated,Windows 11 Pro,,Mineral Grey,2 ratings,4.3,$749.98,https://www.amazon.com/Lenovo-ThinkBook-15-ARE-Fingerprint/dp/B09H2P5BHQ/ref=sr_1_619
Lenovo,ThinkPad T14s,13 Inches,2k,core_i5,4.2 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,1.99 pounds,ThinkPad X1 Nano,6 ratings,4.8,$799.00,https://www.amazon.com/Lenovo-ThinkPad-Ultra-Slim-i7-1160G7-Anti-Glare/dp/B096LBKM5Z/ref=sr_1_617
Lenovo,Thinkpad E15 G4,15.6 Inches,1366 x 768 pixels,ryzen_5,2.3 GHz,16 GB,512 GB,Radeon Graphics,Integrated,Windows 11 Pro,,Gray,,,$389.99,https://www.amazon.com/Lenovo-Thinkpad-E15-G4-Windows/dp/B0CK56YJ41/ref=sr_1_616
Lenovo,IdeaPad Flex 5,16 Inches,1920 x 1200 pixels,amd_ryzen_7_5700u,1.8 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,4.62 pounds,16GB RAM | 512GB PCIe SSD,20 ratings,4.1,$719.99,https://www.amazon.com/Lenovo-IdeaPad-Flex-Laptop-1920/dp/B0BM57815X/ref=sr_1_614
Lenovo,,14 Inches,1366 x 768 pixels,amd_e_series,1.2 GHz,4 GB,64 GB,AMD Radeon Graphics,Integrated,Windows 10 Pro,3.2 pounds,Black,15 ratings,4.1,$219.00,https://www.amazon.com/Lenovo-14w-Gen-Processor-Accessories/dp/B09NRFHD39/ref=sr_1_612
Lenovo,Ideapad,15.6 Inches,1920 x 1080 Pixels,core_i7,4.7 GHz,24 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.74 pounds,Gray,,,$849.99,https://www.amazon.com/Lenovo-ideapad-Touchscreen-Processor-Fingerprint/dp/B0CL939FNT/ref=sr_1_611
Lenovo,,15.6 Inches,1920 x 1080 pixels,ryzen_7,2 GHz,8 GB,256 GB,AMD Radeon Vega 8,Integrated,Windows 11 Home,3.75 pounds,Blue,205 ratings,4.5,$569.00,https://www.amazon.com/Lenovo-IdeaPad-Laptop-Fingerprint-SnowBell/dp/B0BVH37XB8/ref=sr_1_609
Lenovo,,15.6 Inches,1920 x 1080 pixels,pentium,2 GHz,8 GB,128 GB,Intel UHD Graphics,Integrated,Windows 11 Home,4.85 pounds,Grey,348 ratings,4.5,$369.00,https://www.amazon.com/Lenovo-Widescreen-Dual-Core-Processor-Wireless-AC/dp/B07YP1QNZ3/ref=sr_1_608
Lenovo,Thinkbook 14s,14 Inches,1920 x 1080 pixels,core_i7,4.6 GHz,32 GB,2 TB,AMD Radeon 540,Dedicated,Linux,3.28 pounds,Grey,2 ratings,5.0,"$1,249.97",https://www.amazon.com/Lenovo-Thinkbook-Business-Ultrabook-1920x1080/dp/B084ZYBPVV/ref=sr_1_613
Lenovo,81X800EKUS,15.6 Inches,1920 x 1080 pixels,core_i3,3 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Windows 11 S,5.3 pounds,Platinum Gray,11 ratings,4.2,$365.00,https://www.amazon.com/Lenovo-IdeaPad-i3-1115G4-Windows-Platinum/dp/B0BSVLGZ5K/ref=sr_1_607
Lenovo,,14 Inches,1366 x 768 pixels,celeron_n4020,2 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Windows 11 S,3.08 pounds,,15 ratings,4.3,$194.00,https://www.amazon.com/Lenovo-Education-Processor-Bluetooth-Windosws/dp/B0C3QWSQT9/ref=sr_1_610
Lenovo,Lenovo Ideapad,15.6 Inches,1366x768,core_i5_1035g1,1 GHz,12 GB,256 GB,Intel UHD Graphics,Dedicated,Windows 10,7.1 ounces,Gray,"1,096 ratings",4.5,$495.90,https://www.amazon.com/Lenovo-IdeaPad-i5-1035G1-15-6-inch-Screen/dp/B08NXSJVCR/ref=sr_1_615
Lenovo,,14 Inches,1366 x 768 pixels,pentium_N5000,3.1 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Windows 10 Home,3.08 pounds,,29 ratings,4.0,$199.99,https://www.amazon.com/Lenovo-1i-Laptop-QuadCore-Microsoft/dp/B0BPC6LHWY/ref=sr_1_604
Lenovo,IdeaPad Slim 5i,16 Inches,1920 x 1200 pixels,amd_ryzen_7,4.5 GHz,16 GB,1 TB,AMD Radeon™ Graphics,Integrated,Windows 11 Home,4.17 pounds,Abyss Blue,24 ratings,4.4,$769.99,https://www.amazon.com/Lenovo-2023-IdeaPad-Slim-Touchscreen/dp/B0CK9S7HXN/ref=sr_1_606
Lenovo,Lenovo IdeaPad Slim 5i Laptop,16 Inches,1920 x 1200 pixels,core_i7,5 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,4.17 pounds,Blue,10 ratings,5.0,$959.00,https://www.amazon.com/Lenovo-IdeaPad-Slim-Laptop-Touchscreen/dp/B0CGR692P7/ref=sr_1_603
Lenovo,P50,15.6 Inches,1920 x 1080 pixels,core_i7_6820hq,2.7 GHz,16 GB,256 GB,Intel,"Integrated, Dedicated",Windows 10 Pro,6 pounds,,3 ratings,3.5,$349.95,https://www.amazon.com/Lenovo-P50-15-6-inch-Workstation-Thunderbolt/dp/B09C2KFBQN/ref=sr_1_605
Lenovo,Lenovo N23,11.6 Inches,,Celeron,,4 GB,16 GB,,Integrated,Chrome OS,,,63 ratings,4.1,$68.18,https://www.amazon.com/Lenovo-Chromebook-Laptop-Celeron-Renewed/dp/B088SGPWSS/ref=sr_1_19
Lenovo,Lenovo Thinkpad,15.6 Inches,1920 x 1080 pixels,,2.9 GHz,16 GB,512 GB,Intel HD Graphics 4400,Integrated,Windows 10 Pro,5.59 pounds,,21 ratings,3.9,$226.55,https://www.amazon.com/Lenovo-ThinkPad-W541-i7-4600M-Windows/dp/B07K2F3MHW/ref=sr_1_602
Lenovo,Ideapad,15.6 Inches,1366 x 768 pixels,athlon,2.3 GHz,20 GB,1 TB,AMD Radeon graphics,Integrated,Windows 11 Home,5.33 pounds,20GB RAM | 1TB SSD+128GB eMMC,25 ratings,4.1,$439.00,https://www.amazon.com/Lenovo-IdeaPad-Display-Processor-Windows/dp/B0C3VSKKN1/ref=sr_1_601
Lenovo,Lenovo ThinkPad L390 Yoga,13.3 Inches,,Core i5,,16 GB,16 GB,,Integrated,Windows 10,,Black,3 ratings,3.5,$250.00,https://www.amazon.com/Lenovo-ThinkPad-L390-Yoga-i5-8365U/dp/B0BKHCKFXM/ref=sr_1_18
Lenovo,Lenovo Legion 5,15.6 Inches,1920 x 1080 pixels,corei7_10750h,2.6 GHz,16 GB,1 TB,NVIDIA GeForce RTX 2060,Dedicated,Windows 10 Home,5.42 pounds,16GB RAM | 512GB PCIe SSD | 1TB HDD,5 ratings,4.8,$982.69,https://www.amazon.com/Lenovo-500nits-Hexa-Core-i7-10750H-GeForce/dp/B0B1TPW6X8/ref=sr_1_17
Lenovo,Lenovo Ideapad,15.6 Inches,,Core i3 Family,,8 GB,256 GB,,Integrated,Windows 10 Home,,Abyss Blue,327 ratings,4.4,$402.90,https://www.amazon.com/Lenovo-IdeaPad-i3-10110U-15-6-inch-Screen/dp/B08Z3Y66P7/ref=sr_1_16
Lenovo,IdeaPad,14 Inches,1920 x 1080 pixels,core_i3_family,3 GHz,20 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,3.3 pounds,Grey,79 ratings,4.4,$358.00,https://www.amazon.com/Lenovo-3i-i3-1115G4-Processor-Platinum/dp/B0BV4G3XVN/ref=sr_1_15
Lenovo,Lenovo ideapad Flex 5,14 Inches,1920 x 1080 pixels,ryzen_5_5500u,2.1 GHz,16 GB,256 GB,AMD Radeon Graphics,Integrated,Windows 11,4.99 pounds,Graphite Grey,"1,367 ratings",4.4,$609.96,https://www.amazon.com/Lenovo-Processor-Graphics-82HU00JWUS-Graphite/dp/B09BG96KFJ/ref=sr_1_14
Lenovo,Ideapad Gaming 3 15 Laptop,15.6,1920x1080,Ryzen 5,3.3 ryzen_5,8 GB,,NVIDIA GeForce GTX 1650,Dedicated,Windows 10 Home,4.95 pounds,Shadow Black,"1,160 ratings",4.6,$655.00,https://www.amazon.com/Lenovo-IdeaPad-Display-Processor-82K20015US/dp/B08YKHGKTV/ref=sr_1_13
Lenovo,Thinkpad Yoga 11e,11.6 Inches,1366 x 768 pixels,celeron_n,1.6 GHz,4 GB,128 GB,Intel HD Graphics,Integrated,Windows 10 Home,3.3 pounds,Black,4 ratings,4.4,$94.00,https://www.amazon.com/Lenovo-Thinkpad-Yoga-Celeron-Windows/dp/B08F65NCNM/ref=sr_1_12
Lenovo,Lenovo V15 G2 ALC,15.6 Inches,1920 x 1080 pixels,ryzen_5,4 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Pro,3.75 pounds,Black,1 rating,5.0,$579.00,https://www.amazon.com/Lenovo-V15-Hexa-core-Processor-i7-1065G7/dp/B0CK9JSM3G/ref=sr_1_11
Lenovo,Legion 5,15.6 Inches,1920 x 1080 pixels,core_i7_family,5 GHz,16 GB,512 GB,NVIDIA GeForce GTX 1660Ti,Dedicated,Windows 10,5.42 pounds,,,,"$1,099.00",https://www.amazon.com/Lenovo-Display-i7-10750H-Keyboard-Bluetooth/dp/B08R6HXKTR/ref=sr_1_10
Lenovo,Lenovo IdeaPad Gaming 3,15.6,1920 x 1080 pixels,Ryzen 5,3.3 ryzen_5,8 GB,256 GB,NVIDIA GeForce GTX 1650,Dedicated,Windows 11,6.89 pounds,Shadow Black,"1,119 ratings",4.5,$658.00,https://www.amazon.com/Lenovo-IdeaPad-Display-GeForce-82K200UTUS/dp/B09BDFTX65/ref=sr_1_9
